test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,0.0,1.0,1.0,5.0,0.0,0.72,0.0,95.0,1.0,1.0,9.0,2.0,10.921568627451,26.0,4.37254901960784,1.0,1.0,0.679245283018868,0.0,253.0,0.2,0.0,3.0,6.0,0.6378602124319932,0.36213978756800685
42,1,0.0,1.0,1.0,7.0,0.0,0.8,0.0,90.0,1.0,0.0,16.0,3.0,8.34090909090909,0.0,4.59090909090909,1.0,1.0,0.857142857142857,0.0,285.0,0.0,0.0,3.0,9.0,0.9091915773360814,0.09080842266391861
52,0,1.0,1.0,0.0,2.0,5.0,0.32,0.0,78.0,1.0,3.0,17.0,1.0,5.54545454545455,2.0,15.9,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.8583526476175763,0.14164735238242368
52,1,2.0,1.0,6.0,4.0,0.0,0.32,0.0,81.0,1.0,0.0,20.0,6.0,4.85714285714286,1.0,1.9,0.0,1.0,0.9375,0.0,3.0,0.75,0.0,1.0,1.0,0.5138424830121846,0.48615751698781534
52,2,1.0,1.0,3.0,0.0,0.0,0.12,0.0,76.0,1.0,28.0,20.0,5.0,3.5,2.0,9.08333333333333,2.0,1.0,1.0,0.0,1.0,0.5,0.0,2.0,2.0,0.719356424431502,0.2806435755684979
62,0,6.0,1.0,13.0,3.0,0.0,0.3,7.0,86.0,2.0,0.0,14.0,4.0,5.20689655172414,0.0,4.93103448275862,1.0,1.0,0.8125,0.0,40.0,0.454545454545455,0.0,4.0,7.0,0.6550838679151141,0.344916132084886
62,1,0.0,1.0,0.0,1.0,2.0,0.22,0.0,100.0,3.0,24.0,63.0,2.0,1.8125,0.0,2.9375,13.0,1.0,0.153846153846154,0.0,15.0,0.5,0.0,5.0,0.0,0.5989195282530622,0.40108047174693784
62,2,0.0,1.0,3.0,2.0,0.0,0.14,3.0,85.0,1.0,0.0,5.0,2.0,5.83333333333333,1.0,10.5,1.0,1.0,1.0952380952381,0.0,58.0,0.6,0.0,1.0,4.0,0.9597254877131796,0.04027451228682039
62,3,2.0,2.0,5.0,3.0,4.0,0.27,2.0,87.0,2.0,4.0,15.0,2.0,5.08695652173913,1.0,9.04347826086956,1.0,1.0,5.4,0.0,66.0,0.5,0.0,3.0,5.0,0.5770768013872243,0.42292319861277566
62,4,12.0,1.0,13.0,6.0,0.0,0.64,0.0,100.0,2.0,39.0,30.0,2.0,6.0,0.0,6.25,1.0,0.0,0.857142857142857,0.0,31.0,1.1,0.0,3.0,3.0,0.5063933131958424,0.49360668680415765
63,0,0.0,1.0,0.0,3.0,0.0,2.62,0.0,0.0,1.0,2.0,7.0,1.0,11.5,0.0,0.888888888888889,0.0,1.0,0.0,0.0,1.0,0.666666666666667,0.0,3.0,3.0,0.7821345653843872,0.21786543461561275
63,1,0.0,1.0,0.0,3.0,0.0,0.47,2.0,0.0,3.0,0.0,11.0,4.0,0.857142857142857,0.0,7.85714285714286,0.0,1.0,0.7,0.0,2.0,0.5,0.0,1.0,1.0,0.7916286135589388,0.2083713864410613
64,0,9.0,1.0,0.0,5.0,0.0,0.59,0.0,85.0,1.0,0.0,21.0,1.0,5.1875,1.0,4.78125,24.0,1.0,0.911764705882353,0.0,189.0,1.1,2.0,2.0,8.0,0.6667638413525012,0.33323615864749884
64,1,2.0,2.0,0.0,2.0,0.0,0.12,1.0,70.0,1.0,0.0,7.0,2.0,5.25,0.0,11.3125,1.0,1.0,1.7,0.0,202.0,0.470588235294118,6.0,2.0,2.0,0.7042751127501399,0.2957248872498602
64,2,0.0,1.0,4.0,3.0,2.0,0.29,1.0,89.0,3.0,0.0,22.0,1.0,4.73684210526316,0.0,6.10526315789474,1.0,67.0,0.666666666666667,0.0,208.0,0.0,0.0,3.0,2.0,0.5332726795207691,0.46672732047923093
