test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11,0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,69.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.7086951093087911,0.2913048906912089
11,1,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,126.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.5057798282710628,0.4942201717289371
11,2,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,89.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.7086951093087911,0.2913048906912089
11,3,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,2.0,0.605167709475743,0.394832290524257
11,4,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,5.0,0.5955818024010519,0.40441819759894815
11,5,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,6.0,0.0,3.0,0.5824584299101228,0.4175415700898773
11,6,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,15.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.5018868596594079,0.4981131403405921
11,7,1.0,0.0,1.0,1.0,3.0,2.0,0.0,51.0,1.0,1.0,3.0,9.0,6.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5496539203045926,0.4503460796954074
11,8,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,3.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.6452342751097326,0.3547657248902674
11,9,1.0,0.0,1.0,1.0,22.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.6643342765745982,0.3356657234254018
