Antecedent,Antecedent Coverage %,Confidence,Lift
-0.63 < CountDeclClassMethod <= 0.14,0.49704,1,1.04267
-0.23 < MAJOR_LINE <= 0.19,0.39836,1,1.04267
-0.2 < CountLineComment <= 16.8,0.29468,1,1.04267
16.8 < CountLineComment <= 32.6,0.2151,1,1.04267
CountClassCoupled <= 0.9,0.20236,1,1.04267
3.6 < CountClassCoupled <= 6.7,0.20009,1,1.04267
0.9 < CountClassCoupled <= 3.6,0.19918,1,1.04267
CountClassBase <= 0.874,0.17326,1,1.04267
0.83 < CountDeclClassMethod <= 2.4,0.13961,1,1.04267
0.1 < CountDeclMethodPrivate <= 1.02,0.13734,1,1.04267
