Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclClassMethod <= -0.58,0.11343,1.0,1.08889
MAJOR_LINE <= 0.08,0.2411,0.99803,1.08675
MaxInheritanceTree <= 0.95,0.14618,0.99675,1.08535
4.3 < CountClassCoupled <= 8.95,0.20361,0.99534,1.08381
CountOutput_Mean <= 1.88,0.20266,0.99297,1.08124
-0.58 < CountDeclMethodPrivate <= 0.62,0.29758,0.99203,1.08021
0.08 < MAJOR_LINE <= 1.24,0.17513,0.99187,1.08004
53.5 < CountLineComment <= 87,0.299,0.99048,1.07852
PercentLackOfCohesion <= 48.6,0.19934,0.9881,1.07593
8.95 < CountClassCoupled <= 13.85,0.2112,0.98652,1.07421
