Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1,0.19114,0.99764,1.06194
CountClassBase <= 0.876,0.18437,0.99755,1.06185
-0.46 < CountDeclClassMethod <= 0.42,0.44781,0.99596,1.06016
1.54 < CountOutput_Mean <= 2.56,0.18391,0.99509,1.05922
0.38 < CountDeclClass <= 1.09,0.51107,0.99469,1.05881
CountLineComment <= 2.4,0.16493,0.99452,1.05862
1.36 < MINOR_LINE <= 2.045,0.22277,0.99391,1.05798
CountInput_Min > 2.31,0.1925,0.99296,1.05696
-0.165 < MAJOR_LINE <= 0.315,0.35246,0.99231,1.05627
1 < CountClassCoupled <= 4.95,0.22955,0.99213,1.05607
