Antecedent,Antecedent Coverage %,Confidence,Lift
0.9 < CountClassCoupled <= 4.3,0.22297,1.0,1.05616
0.38 < CountDeclClassMethod <= 1.76,0.13226,1.0,1.05616
-1.56 < CountDeclClassMethod <= 0.38,0.45219,0.99802,1.05407
0.75 < CountDeclClass <= 1.04,0.55719,0.99759,1.05362
CountClassBase <= 0.84,0.17426,0.99744,1.05345
-0.008 < MaxNesting_Mean <= 0.164,0.28642,0.99532,1.05122
CountClassCoupled <= 0.9,0.18633,0.9952,1.05109
0.84 < CountClassBase <= 1.02,0.36729,0.99392,1.04973
RatioCommentToCode > 1.67,0.19526,0.99314,1.04891
OWN_COMMIT <= 0.005,0.3092,0.99277,1.04853
