Antecedent,Antecedent Coverage %,Confidence,Lift
-3.2 < CountDeclClassMethod <= 0,0.49259,1.0,1.03389
CountClassCoupled <= 1.2,0.22811,1.0,1.03389
3.75 < CountClassCoupled <= 7.45,0.20251,1.0,1.03389
1.2 < CountClassCoupled <= 3.75,0.17467,1.0,1.03389
-0.93 < CountDeclMethodPrivate <= 0.08,0.57925,0.99922,1.03309
-0.165 < MAJOR_LINE <= 0.23,0.40233,0.99888,1.03274
CountLineComment <= 3.4,0.22362,0.99799,1.03181
0.715 < CountDeclClass <= 1.005,0.69915,0.99679,1.03057
PercentLackOfCohesion <= 0,0.30624,0.9956,1.02934
0.856 < CountClassBase <= 1.002,0.43107,0.99479,1.02851
