Antecedent,Antecedent Coverage %,Confidence,Lift
0.95 < CountClassCoupled <= 5,0.23008,1.0,1.0633
CountClassBase <= 0.842,0.19203,1.0,1.0633
CountClassCoupled <= 0.95,0.17816,1.0,1.0633
MAJOR_LINE <= -0.2,0.10654,1.0,1.0633
-0.2 < MAJOR_LINE <= 0.23,0.3487,0.99872,1.06194
-1.9 < CountDeclClassMethod <= 0.16,0.4812,0.99628,1.05935
CountLineComment <= 1.4,0.18129,0.99506,1.05805
1.4 < CountLineComment <= 20.8,0.22202,0.99395,1.05687
PercentLackOfCohesion <= 0.5,0.27216,0.99342,1.05631
CountOutput_Mean <= 1.3,0.20233,0.99336,1.05625
