Antecedent,Antecedent Coverage %,Confidence,Lift
1.25 < CountClassCoupled <= 4.65,0.21413,1.0,1.05718
CountClassCoupled <= 1.25,0.19043,1.0,1.05718
MAJOR_LINE <= -0.16,0.10773,1.0,1.05718
4.65 < CountClassCoupled <= 8.25,0.20474,0.99782,1.05488
-0.16 < MAJOR_LINE <= 0.37,0.33482,0.99733,1.05436
CountClassBase <= 0.898,0.16316,0.99726,1.05429
2.8 < CountLineComment <= 23.6,0.21681,0.99588,1.05282
-0.87 < CountDeclMethodPrivate <= 0.07,0.54001,0.99586,1.05281
1.47 < CountOutput_Mean <= 2.45,0.18686,0.99522,1.05213
-0.98 < CountDeclClassMethod <= 0.2,0.49709,0.99371,1.05053
