Antecedent,Antecedent Coverage %,Confidence,Lift
-0.51 < CountDeclMethodPrivate <= 0.17,0.46514,0.99807,1.07391
CountOutput_Mean <= 1.62,0.20558,0.99781,1.07364
CountClassCoupled <= 1.5,0.19343,0.99767,1.07349
PercentLackOfCohesion <= 1,0.25776,0.99651,1.07224
-0.004 < OWN_COMMIT <= 0.146,0.30454,0.99557,1.07122
0.91 < CountClassBase <= 1.026,0.38282,0.9953,1.07093
5.3 < CountClassCoupled <= 8.9,0.19028,0.99527,1.0709
1.5 < CountClassCoupled <= 5.3,0.21772,0.9938,1.06932
1 < PercentLackOfCohesion <= 24.5,0.1444,0.99377,1.06929
0.41 < CountDeclClass <= 1.15,0.53441,0.99327,1.06875
