Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.1,0.20649,1.0,1.08301
0.2 < PercentLackOfCohesion <= 17.4,0.11993,1.0,1.08301
0.235 < MAJOR_LINE <= 0.895,0.11317,1.0,1.08301
MAJOR_LINE <= -0.205,0.1028,1.0,1.08301
CountDeclClass <= 0.74,0.08115,1.0,1.08301
PercentLackOfCohesion <= 0.2,0.27818,0.99838,1.08125
-2.4 < CountDeclClassMethod <= 0.14,0.48332,0.99813,1.08099
CountClassBase <= 0.902,0.18846,0.99761,1.08042
2.4 < CountLineComment <= 21.4,0.22588,0.99601,1.07868
1.1 < CountClassCoupled <= 4.4,0.2119,0.99574,1.0784
