Antecedent,Antecedent Coverage %,Confidence,Lift
1.39 < CountOutput_Mean <= 2.35,0.20804,0.99785,1.05733
CountOutput_Mean <= 1.39,0.19777,0.99774,1.05721
1.15 < CountClassCoupled <= 3.9,0.1808,0.99753,1.05699
CountClassBase <= 0.864,0.14196,0.99686,1.05627
OWN_COMMIT <= 0.005,0.31786,0.99579,1.05514
CountClassCoupled <= 1.15,0.22232,0.99398,1.05322
MaxNesting_Mean <= 0.005,0.27277,0.99345,1.05267
-1.42 < CountDeclClassVariable <= 0.06,0.52991,0.99326,1.05246
-0.16 < MAJOR_LINE <= 0.305,0.37321,0.99282,1.052
0.864 < CountClassBase <= 1.046,0.39375,0.99206,1.05119
