test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
291,0,7.0,0.0,1.0,0.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,43.5,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5564958652712674,0.44350413472873274
291,1,7.0,0.0,1.0,0.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,129.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5408509503660266,0.45914904963397324
291,2,7.0,0.0,1.0,0.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,21.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5563273087902563,0.44367269120974373
291,3,33.0,0.0,1.0,0.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,10.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5561958322056563,0.44380416779434356
291,4,7.0,0.0,1.0,0.0,6.0,17.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,210.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5567308879144446,0.4432691120855554
291,5,7.0,0.0,10.0,0.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5567264030770251,0.44327359692297486
291,6,7.0,0.0,1.0,16.0,6.0,12.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5558145720189883,0.4441854279810118
291,7,7.0,0.0,1.0,16.0,6.0,2.0,650.0,18.0,23.0,8.0,0.81,0.0,96.0,4.0,145.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.556627160198547,0.44337283980145287
291,8,7.0,0.0,1.0,0.0,6.0,2.0,650.0,14.0,23.0,49.0,0.81,0.0,96.0,4.0,43.0,35.0,2.0,2.93827160493827,0.0,0.0,0.0,952.0,0.315789473684211,0.0,5.0,5.0,0.5556976677240002,0.4443023322759999
292,0,6.0,0.0,1.0,2.0,6.0,2.0,492.0,7.0,17.0,6.0,12.2,0.0,95.0,5.0,208.0,26.0,2.0,4.58823529411765,0.0,0.0,0.0,585.0,0.37037037037037,3.0,4.0,6.0,0.5565884305421794,0.4434115694578206
292,1,6.0,0.0,1.0,2.0,6.0,2.0,492.0,16.0,17.0,6.0,0.65,0.0,95.0,5.0,12.0,26.0,2.0,4.58823529411765,0.0,0.0,2.0,585.0,0.37037037037037,3.0,4.0,6.0,0.5338148993846618,0.46618510061533824
292,2,6.0,0.0,1.0,2.0,6.0,2.0,492.0,7.0,17.0,6.0,0.65,0.0,95.0,5.0,46.0,26.0,2.0,4.58823529411765,17.0,0.0,0.0,585.0,0.37037037037037,3.0,4.0,6.0,0.5531318873752316,0.4468681126247685
292,3,6.0,0.0,1.0,12.0,6.0,16.0,492.0,7.0,17.0,6.0,0.65,0.0,95.0,5.0,12.0,26.0,2.0,4.58823529411765,0.0,0.0,0.0,585.0,0.37037037037037,3.0,4.0,6.0,0.5565832539497396,0.4434167460502604
292,4,6.0,0.0,1.0,30.0,6.0,2.0,492.0,7.0,17.0,39.0,0.65,0.0,95.0,5.0,12.0,26.0,2.0,4.58823529411765,0.0,0.0,0.0,585.0,0.37037037037037,3.0,4.0,6.0,0.5567185452156194,0.4432814547843805
292,5,33.0,0.0,1.0,2.0,6.0,2.0,492.0,7.0,17.0,6.0,0.65,0.0,10.0,5.0,12.0,26.0,2.0,4.58823529411765,0.0,0.0,0.0,585.0,0.37037037037037,3.0,4.0,6.0,0.5565332711039862,0.44346672889601374
292,6,6.0,0.0,1.0,2.0,6.0,2.0,492.0,7.0,17.0,6.0,0.65,0.0,95.0,5.0,12.0,26.0,2.0,40.9,0.0,0.0,0.0,1689.0,0.37037037037037,3.0,4.0,6.0,0.5567236503063958,0.44327634969360424
292,7,2.0,0.0,1.0,2.0,6.0,2.0,492.0,23.0,17.0,6.0,0.65,0.0,95.0,5.0,12.0,26.0,2.0,4.58823529411765,0.0,0.0,0.0,585.0,0.37037037037037,3.0,4.0,6.0,0.5056377759634207,0.4943622240365793
292,8,6.0,0.0,1.0,26.0,6.0,2.0,492.0,12.0,17.0,6.0,0.65,0.0,95.0,5.0,12.0,26.0,2.0,4.58823529411765,0.0,0.0,0.0,585.0,0.37037037037037,3.0,4.0,6.0,0.5558115457377056,0.44418845426229436
365,0,0.0,0.0,1.0,0.0,7.0,2.0,315.0,8.0,10.0,8.0,1.09,1.0,100.0,5.0,34.0,5.0,2.0,31.8,0.0,0.0,0.0,167.0,0.285714285714286,0.0,4.0,5.0,0.5723958704333515,0.42760412956664867
