test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
210,0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,6.9,1.0,1.0,0.416666666666667,0.0,1.0,0.4,0.0,3.0,3.0,0.6875056,0.31249437
256,0,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,217.0,93.0,1.0,2.0,64.0,2.0,5.80645161290323,0.0,13.7,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,2.0,1.0,0.663895,0.336105
270,0,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,11.2,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,5.0,2.0,0.6560093,0.34399068
468,0,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,14.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,3.33333333333333,1.0,16.1,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.59785473,0.40214524
474,0,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,2.0,6.0,1.0,16.0,2.0,57.7,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.6129377,0.38706234
477,0,3.0,19.0,1.0,8.0,9.0,0.0,40.0,7.0,3.0,10.0,10.6,0.0,53.0,100.0,5.0,2.0,23.0,4.0,2.69354838709677,0.0,19.9,0.0,1.0,0.414285714285714,0.0,19.0,0.454545454545455,0.0,4.0,4.0,0.7865472,0.21345285
496,0,26.0,0.0,1.0,22.0,1.0,2.0,216.0,2.0,7.0,10.0,0.19,2.0,54.0,95.0,2.0,28.0,42.0,2.0,35.8,2.0,7.61818181818182,1.0,1.0,1.22413793103448,0.0,1068.0,1.0,0.0,1.0,3.0,0.6043581,0.39564195
515,0,1.0,11.0,1.0,0.0,0.0,1.0,145.0,3.0,0.0,13.0,1.03,0.0,21.0,100.0,1.0,0.0,4.0,1.0,3.76190476190476,0.0,19.5,1.0,0.0,0.52,0.0,145.0,0.6875,0.0,3.0,4.0,0.5406445,0.45935547
520,0,1.0,0.0,1.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,19.0,20.0,1.0,2.1,1.0,5.4,3.0,1.0,0.833333333333333,0.0,28.0,1.0,0.0,1.0,0.0,0.5261736,0.47382644
522,0,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,7.2,0.0,10.0,95.0,1.0,4.0,18.0,2.0,4.44736842105263,1.0,3.52631578947368,10.0,1.0,0.901960784313726,0.0,255.0,1.0,0.0,1.0,0.0,0.65663266,0.34336737
539,0,9.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,1.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,51.8,0.0,5.83783783783784,1.0,1.0,0.829268292682927,0.0,7108.0,1.0,0.0,2.0,0.0,0.50867796,0.491322
547,0,29.0,38.0,1.0,14.0,21.0,0.0,157.0,22.0,2.0,45.0,0.1,6.0,154.0,98.0,4.0,4.0,47.0,2.0,3.13142857142857,0.0,11.3,0.0,0.0,0.722222222222222,0.0,374.0,1.0,0.0,5.0,5.0,0.57394326,0.42605677
551,0,21.0,0.0,1.0,2.0,7.0,34.0,68.0,1.0,2.0,5.0,0.12,0.0,57.0,87.0,5.0,0.0,21.0,1.0,5.015625,0.0,9.6,1.0,1.0,0.742424242424242,0.0,68.0,0.833333333333333,0.0,4.0,7.0,0.55873144,0.4412686
552,0,2.0,0.0,2.0,2.0,9.0,0.0,43.0,14.0,3.0,1.0,0.18,0.0,24.0,93.0,3.0,2.0,14.0,2.0,4.12121212121212,0.0,18.1,1.0,1.0,0.5,0.0,76.0,1.0,0.0,3.0,7.0,0.6061112,0.39388877
553,0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,1.0,0.0,156.0,0.01,0.0,0.0,0.0,1.0,0.0,12.0,1.0,1.72727272727273,1.0,3.81818181818182,2.0,1.0,0.538461538461538,0.0,16.0,1.0,0.0,2.0,1.0,0.5902816,0.40971836
567,0,15.0,0.0,1.0,2.0,230.0,0.0,71.0,2.0,0.0,1.0,0.05,0.0,3.0,100.0,2.0,0.0,73.0,1.0,28.4,0.0,9.2,1.0,1.0,0.48728813559322,0.0,43.0,0.607142857142857,0.0,2.0,6.0,0.6675313,0.3324687
1036,0,3.0,3.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,8.0,0.04,0.0,27.0,75.0,2.0,2.0,4.0,1.0,3.37037037037037,0.0,3.14814814814815,0.0,1.0,1.0,0.0,14.0,0.333333333333333,0.0,1.0,4.0,0.6294676,0.37053242
592,0,0.0,0.0,1.0,0.0,2.0,0.0,36.0,5.0,0.0,8.0,0.25,0.0,360.0,71.0,3.0,0.0,9.0,2.0,3.27272727272727,1.0,5.45454545454545,1.0,1.0,0.764705882352941,0.0,39.0,0.833333333333333,0.0,1.0,4.0,0.6072622,0.3927378
602,0,1.0,0.0,1.0,0.0,9.0,0.0,43.0,10.0,1.0,4.0,7.2,0.0,33.0,60.0,4.0,1.0,11.0,2.0,2.95238095238095,0.0,4.71428571428571,10.0,1.0,0.679245283018868,0.0,36.0,0.5,0.0,7.0,4.0,0.59929454,0.40070543
603,0,3.0,2.0,2.0,0.0,1.0,2.0,86.0,3.0,1.0,4.0,0.28,1.0,15.0,62.0,1.0,0.0,15.0,2.0,3.4375,0.0,8.125,1.0,1.0,0.8,0.0,34.0,0.666666666666667,0.0,5.0,8.0,0.67650366,0.32349634
625,0,0.0,0.0,1.0,138.0,387.0,1.0,555.0,1.0,2.0,4.0,10.6,0.0,8.0,99.0,1.0,0.0,94.0,2.0,4.66835443037975,1.0,19.9,1.0,1.0,0.183879093198992,0.0,8702.0,0.666666666666667,0.0,2.0,1.0,0.8481584,0.15184157
635,0,25.0,55.0,1.0,3.0,12.0,0.0,575.0,8.0,0.0,187.0,0.21,0.0,459.0,1.0,2.0,4.0,136.0,2.0,13.8152866242038,0.0,10.8,0.0,1.0,0.261954261954262,0.0,369.0,0.666666666666667,4.0,4.0,14.0,0.79992753,0.20007245
637,0,68.0,0.0,2.0,5.0,29.0,1.0,461.0,12.0,0.0,6.0,0.15,0.0,290.0,85.0,3.0,1.0,36.0,2.0,21.4,0.0,6.9,1.0,1.0,0.903614457831325,0.0,125.0,0.314285714285714,0.0,6.0,10.0,0.7441807,0.25581935
638,0,8.0,4.0,1.0,22.0,5.0,3.0,612.0,4.0,17.0,7.0,0.81,0.0,127.0,98.0,1.0,1.0,33.0,8.0,15.9015151515152,0.0,10.6,0.0,1.0,0.467153284671533,0.0,186.0,0.75,0.0,2.0,1.0,0.59406376,0.40593627
640,0,11.0,1.0,2.0,4.0,13.0,1.0,163.0,1.0,0.0,1.0,0.25,0.0,59.0,88.0,5.0,0.0,18.0,1.0,4.36111111111111,0.0,13.8,1.0,1.0,0.810810810810811,0.0,11.0,0.555555555555556,0.0,6.0,6.0,0.8227204,0.17727959
643,0,7.0,0.0,1.0,5.0,9.0,34.0,192.0,9.0,6.0,17.0,0.18,0.0,112.0,96.0,4.0,3.0,31.0,2.0,6.71074380165289,0.0,9.6,1.0,1.0,0.778625954198473,0.0,165.0,0.8125,3.0,3.0,7.0,0.52545863,0.47454137
649,0,6.0,3.0,1.0,4.0,29.0,0.0,105.0,14.0,0.0,4.0,0.12,0.0,17.0,100.0,3.0,0.0,16.0,2.0,2.67391304347826,0.0,4.89130434782609,1.0,1.0,0.459016393442623,0.0,437.0,0.25,0.0,4.0,0.0,0.52400136,0.47599864
652,0,5.0,0.0,1.0,0.0,82.0,0.0,38.0,54.0,0.0,23.0,0.03,1.0,55.0,16.0,1.0,0.0,28.0,2.0,4.55474452554745,1.0,17.0,2.0,1.0,0.682291666666667,2.0,20.0,0.8,0.0,5.0,1.0,0.9193932,0.080606796
653,0,6.0,3.0,1.0,1.0,27.0,0.0,455.0,8.0,3.0,6.0,0.13,0.0,21.0,89.0,3.0,0.0,19.0,2.0,6.60416666666667,1.0,14.1,2.0,1.0,0.385964912280702,0.0,56.0,0.75,0.0,6.0,0.0,0.5676094,0.43239054
656,0,17.0,1.0,2.0,11.0,45.0,2.0,259.0,5.0,3.0,2.0,0.21,2.0,33.0,0.0,4.0,1.0,36.0,2.0,51.8,0.0,8.28205128205128,1.0,1.0,1.11904761904762,0.0,7108.0,0.666666666666667,1.0,4.0,9.0,0.5292845,0.47071552
657,0,3.0,0.0,1.0,2.0,3.0,0.0,43.0,3.0,1.0,3.0,0.1,0.0,90.0,76.0,3.0,0.0,13.0,2.0,1.20430107526882,0.0,9.4,1.0,1.0,0.185567010309278,0.0,13.0,0.7,0.0,2.0,7.0,0.85829026,0.14170976
659,0,36.0,0.0,23.0,8.0,16.0,0.0,158.0,3.0,0.0,2.0,7.8,0.0,109.0,92.0,5.0,0.0,25.0,2.0,45.1,0.0,14.6,1.0,1.0,0.643410852713178,0.0,90.0,0.714285714285714,0.0,4.0,8.0,0.5457212,0.45427886
660,0,2.0,0.0,1.0,18.0,6.0,2.0,174.0,2.0,1.0,1.0,0.31,0.0,51.0,94.0,1.0,0.0,21.0,2.0,6.96491228070175,0.0,9.9,1.0,1.0,0.683333333333333,0.0,23.0,0.352941176470588,0.0,7.0,6.0,0.64089644,0.35910353
662,0,2.0,0.0,1.0,0.0,2.0,0.0,79.0,23.0,0.0,105.0,0.16,0.0,60.0,33.0,4.0,0.0,43.0,2.0,2.62903225806452,0.0,4.83870967741935,2.0,1.0,0.325581395348837,0.0,0.0,0.0,0.0,4.0,0.0,0.86596584,0.13403416
665,0,13.0,1.0,2.0,37.0,0.0,0.0,86.0,5.0,3.0,65.0,0.07,0.0,118.0,100.0,1.0,7.0,17.0,2.0,56.2,0.0,18.2,1.0,0.0,0.524193548387097,0.0,124.0,0.53125,0.0,5.0,4.0,0.703823,0.29617703
667,0,76.0,0.0,2.0,6.0,43.0,2.0,586.0,5.0,16.0,10.0,0.22,2.0,138.0,97.0,3.0,3.0,54.0,2.0,4.7292817679558,0.0,8.38674033149171,1.0,1.0,0.8,0.0,507.0,0.391304347826087,4.0,3.0,12.0,0.51933646,0.48066357
668,0,3.0,0.0,1.0,4.0,34.0,0.0,45.0,18.0,4.0,2.0,5.4,1.0,20.0,100.0,4.0,2.0,37.0,2.0,2.77777777777778,0.0,6.37037037037037,1.0,1.0,0.849315068493151,0.0,7573.0,0.739130434782609,0.0,6.0,2.0,0.56814575,0.43185428
669,0,8.0,0.0,1.0,1.0,116.0,1.0,174.0,8.0,0.0,0.0,10.2,1.0,10.0,31.0,4.0,5.0,60.0,2.0,3.71428571428571,0.0,6.49206349206349,1.0,1.0,0.651851851851852,0.0,198.0,0.342857142857143,0.0,6.0,11.0,0.67046964,0.32953033
