test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
223,0,15.0,0.0,2.0,15.0,6.0,3.0,284.0,2.0,2.0,14.0,0.7,2.0,24.0,2.0,0.0,13.0,2.0,4.4,1.0,5.9,1.0,0.0,0.7,0.0,4.0,8.0,0.9221561780025292,0.07784382199747067
223,1,0.0,0.0,1.0,0.0,1.0,1.0,28.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,3.0,1.0,1.6,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9435791015480623,0.05642089845193771
223,2,0.0,0.0,2.0,0.0,0.0,3.0,15.0,2.0,0.0,3.0,0.3,1.0,5.0,2.0,0.0,2.0,1.0,7.0,1.0,5.4,1.0,0.0,0.0,0.0,1.0,1.0,0.962399822663942,0.037600177336058103
223,3,6.0,0.0,1.0,2.0,4.0,3.0,161.0,1.0,4.0,12.0,0.5,0.0,24.0,2.0,0.0,13.0,1.0,3.0,1.0,5.5,1.0,0.0,1.0,0.0,4.0,2.0,0.8847510308789219,0.11524896912107821
223,4,2.0,0.0,1.0,0.0,4.0,2.0,130.0,1.0,4.0,9.0,0.6,1.0,17.0,2.0,0.0,12.0,1.0,2.4,1.0,5.4,1.0,0.0,0.6,0.0,4.0,2.0,0.9219797918004655,0.07802020819953416
223,5,3.0,0.0,2.0,0.0,3.0,3.0,118.0,2.0,2.0,6.0,0.5,0.0,24.0,2.0,0.0,7.0,2.0,3.8,1.0,3.4,1.0,0.0,1.0,0.0,3.0,3.0,0.923247032365888,0.076752967634112
223,6,2.0,0.0,2.0,0.0,3.0,3.0,112.0,2.0,2.0,6.0,0.4,0.0,23.0,2.0,0.0,6.0,2.0,3.7,1.0,3.4,1.0,0.0,0.8,0.0,3.0,3.0,0.9268600019975318,0.07313999800246829
223,7,1.0,0.0,1.0,0.0,3.0,2.0,101.0,2.0,1.0,5.0,0.6,1.0,16.0,2.0,0.0,20.0,2.0,5.4,0.0,4.3,1.0,0.0,1.0,0.0,4.0,5.0,0.9082728118711244,0.09172718812887555
223,8,1.0,0.0,1.0,0.0,3.0,2.0,101.0,2.0,1.0,5.0,0.6,1.0,16.0,2.0,0.0,20.0,2.0,5.4,0.0,4.3,1.0,0.0,0.5,0.0,4.0,5.0,0.9074844905862613,0.0925155094137383
223,9,0.0,0.0,2.0,0.0,8.0,3.0,97.0,2.0,1.0,1.0,1.3,2.0,4.0,3.0,0.0,7.0,2.0,4.0,1.0,6.0,2.0,0.0,0.4,0.0,4.0,3.0,0.9309429906314313,0.06905700936856884
223,10,9.0,0.0,1.0,1.0,1.0,3.0,59.0,1.0,0.0,10.0,0.2,1.0,21.0,2.0,0.0,13.0,1.0,5.4,1.0,6.5,1.0,0.0,0.6,0.0,1.0,2.0,0.9211473874279797,0.07885261257202028
223,11,0.0,0.0,1.0,0.0,0.0,1.0,39.0,2.0,2.0,3.0,0.3,0.0,26.0,2.0,0.0,8.0,1.0,2.6,0.0,2.8,1.0,0.0,1.0,0.0,3.0,0.0,0.9377576646835771,0.06224233531642289
223,12,0.0,0.0,1.0,9.0,1.0,1.0,53.0,1.0,0.0,6.0,0.5,0.0,15.0,2.0,0.0,2.0,1.0,5.7,1.0,1.2,1.0,0.0,1.0,0.0,4.0,1.0,0.9334657763578237,0.0665342236421762
223,13,0.0,0.0,1.0,9.0,1.0,1.0,53.0,1.0,0.0,6.0,0.5,0.0,15.0,2.0,0.0,2.0,1.0,5.0,1.0,1.2,1.0,0.0,1.0,0.0,4.0,1.0,0.9335365292072804,0.06646347079271964
223,14,0.0,0.0,1.0,0.0,0.0,1.0,39.0,2.0,2.0,3.0,0.3,0.0,25.0,2.0,0.0,8.0,1.0,2.5,0.0,2.9,1.0,0.0,0.7,0.0,3.0,0.0,0.940406049948456,0.059593950051543845
223,15,5.0,0.0,2.0,0.0,1.0,3.0,46.0,2.0,11.0,3.0,0.2,0.0,1.0,1.0,2.0,6.0,1.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7045176711546903,0.29548232884530934
223,16,5.0,0.0,2.0,0.0,1.0,3.0,46.0,2.0,11.0,3.0,0.2,0.0,1.0,1.0,2.0,5.0,1.0,3.9,1.0,4.0,1.0,0.0,0.9,0.0,1.0,0.0,0.7161832119788901,0.2838167880211096
223,17,1.0,0.0,1.0,0.0,2.0,3.0,46.0,2.0,0.0,0.0,0.4,0.0,9.0,2.0,0.0,5.0,2.0,2.8,0.0,4.2,1.0,0.0,1.0,0.0,3.0,0.0,0.9217328507951774,0.07826714920482261
223,18,0.0,0.0,1.0,0.0,0.0,3.0,48.0,1.0,1.0,3.0,0.4,2.0,9.0,2.0,0.0,0.0,1.0,2.6,0.0,4.9,0.0,0.0,0.0,0.0,1.0,0.0,0.9607655633532269,0.03923443664677298
223,19,0.0,0.0,1.0,0.0,0.0,1.0,45.0,2.0,0.0,0.0,0.5,2.0,7.0,3.0,0.0,3.0,2.0,0.0,0.0,5.6,1.0,0.0,1.0,0.0,4.0,1.0,0.9218197319060539,0.07818026809394608
223,20,0.0,0.0,1.0,0.0,0.0,2.0,36.0,2.0,0.0,4.0,0.4,0.0,12.0,2.0,0.0,4.0,2.0,2.2,1.0,2.4,1.0,0.0,1.0,0.0,1.0,0.0,0.947616510617916,0.052383489382084106
223,21,0.0,0.0,1.0,0.0,1.0,1.0,33.0,1.0,0.0,5.0,0.7,0.0,12.0,2.0,0.0,0.0,2.0,1.4,1.0,1.1,1.0,0.0,1.0,0.0,1.0,0.0,0.9439523271684291,0.05604767283157079
223,22,0.0,0.0,1.0,0.0,0.0,2.0,28.0,2.0,0.0,4.0,0.3,0.0,12.0,2.0,0.0,4.0,2.0,2.2,1.0,2.4,1.0,0.0,1.0,0.0,1.0,0.0,0.9473253252747774,0.052674674725222435
223,23,0.0,0.0,1.0,0.0,1.0,1.0,32.0,1.0,0.0,1.0,0.9,0.0,7.0,2.0,0.0,2.0,1.0,2.3,1.0,2.4,1.0,0.0,0.0,0.0,3.0,0.0,0.9483361568764846,0.051663843123515275
223,24,1.0,0.0,1.0,1.0,0.0,2.0,22.0,2.0,1.0,0.0,0.2,2.0,7.0,1.0,0.0,16.0,3.0,2.0,1.0,6.7,1.0,0.0,1.0,0.0,1.0,0.0,0.9124978324650441,0.08750216753495581
223,25,0.0,0.0,1.0,0.0,0.0,2.0,23.0,1.0,0.0,5.0,0.2,0.0,18.0,2.0,0.0,0.0,3.0,4.1,1.0,2.7,1.0,0.0,0.5,0.0,2.0,2.0,0.9490762019415818,0.050923798058418034
223,26,0.0,0.0,1.0,0.0,2.0,2.0,30.0,1.0,0.0,3.0,0.9,0.0,4.0,1.0,0.0,2.0,1.0,2.2,1.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,0.9400871987738948,0.059912801226105185
223,27,0.0,0.0,1.0,0.0,4.0,1.0,32.0,1.0,0.0,1.0,2.1,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9394134619973843,0.06058653800261579
223,28,0.0,0.0,1.0,0.0,0.0,3.0,28.0,1.0,0.0,0.0,0.5,3.0,6.0,2.0,0.0,1.0,1.0,1.7,1.0,4.7,1.0,0.0,0.0,0.0,1.0,0.0,0.9608771299781546,0.03912287002184545
223,29,2.0,0.0,1.0,0.0,0.0,2.0,27.0,1.0,0.0,3.0,0.1,0.0,8.0,2.0,0.0,1.0,1.0,29.0,1.0,2.4,1.0,0.0,0.0,0.0,1.0,2.0,0.9598829404208485,0.040117059579151584
223,30,0.0,0.0,1.0,0.0,1.0,1.0,16.0,1.0,2.0,3.0,0.6,0.0,3.0,2.0,0.0,1.0,1.0,0.3,0.0,4.7,1.0,0.0,0.0,0.0,2.0,0.0,0.9457666024917718,0.05423339750822822
223,31,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.1,1.0,3.0,2.0,0.0,7.0,1.0,0.7,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9395250175288405,0.06047498247115946
223,32,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.1,2.0,3.0,2.0,0.0,3.0,2.0,1.3,1.0,5.3,3.0,1.0,1.0,0.0,1.0,0.0,0.9218106751754566,0.07818932482454316
223,33,0.0,0.0,1.0,0.0,4.0,2.0,148.0,2.0,1.0,6.0,0.9,0.0,23.0,2.0,0.0,4.0,2.0,3.4,0.0,2.3,1.0,0.0,0.5,0.0,2.0,3.0,0.9363752207047685,0.06362477929523165
223,34,1.0,0.0,1.0,0.0,2.0,2.0,111.0,1.0,1.0,3.0,0.6,0.0,26.0,1.0,0.0,13.0,1.0,4.9,1.0,2.8,1.0,0.0,0.0,0.0,1.0,2.0,0.9512927406459627,0.04870725935403741
223,35,1.0,0.0,1.0,0.0,2.0,2.0,111.0,1.0,1.0,3.0,0.6,0.0,26.0,1.0,0.0,13.0,1.0,4.7,1.0,2.8,1.0,0.0,0.0,0.0,1.0,2.0,0.9510188025620887,0.04898119743791131
223,36,7.0,1.0,2.0,0.0,1.0,3.0,108.0,1.0,1.0,1.0,0.2,0.0,28.0,1.0,0.0,11.0,2.0,8.0,1.0,4.4,1.0,0.0,1.0,0.0,4.0,5.0,0.9225720866038994,0.0774279133961005
