test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11,0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5513258,0.44867417
1516,0,17.0,7.0,3.0,1.0,0.0,2.0,18.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.74510133,0.25489864
38,0,0.0,114.0,1.0,0.0,0.0,6.0,1.0,768.0,1.0,0.0,0.0,179.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,1.0,9.0,0.69002575,0.30997425
76,0,1.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,102.0,3.0,5.0,1.0,10.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,0.5655689,0.43443105
1537,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.9,0.0,1.0,1.0,5.0,0.8790794,0.12092058
106,0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,8.0,7.0,13.0,0.0,2.0,0.0,17.0,5.0,0.0,0.0,0.0,0.6,0.0,2.0,3.0,5.0,0.63059163,0.36940837
107,0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,2.0,12.0,26.0,0.0,3.0,0.0,14.0,5.0,0.0,3.0,0.0,0.666666666666667,0.0,2.0,3.0,5.0,0.6278734,0.3721266
110,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,8.0,25.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.333333333333333,0.0,5.0,3.0,4.0,0.5221367,0.47786334
123,0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,246.0,31.0,0.0,3.0,84.0,0.0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,0.571428571428571,0.0,4.0,0.0,4.0,0.65363514,0.3463649
153,0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,172.0,1.0,10.0,1.0,12.0,0.0,2.0,91.0,12.0,6.0,1.0,0.0,0.0,0.625,0.0,4.0,1.0,5.0,0.5718989,0.42810112
