"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'1.54 < CountClassCoupled <= 3.14'","b'target = 0'",0.24152,541,0.24107,540,0.99815,0.0098,1.04236,6.73946e-11,0.95759,2145
"b'000001'","b'CountOutput_Mean <= 1.14'","b'target = 0'",0.20268,454,0.20223,453,0.9978,0.00815,1.04199,7.09539e-09,0.95759,2145
"b'000002'","b'-1.7 < CountDeclClassVariable <= 0'","b'target = 0'",0.60268,1350,0.60089,1346,0.99704,0.02377,1.04119,9.18308e-33,0.95759,2145
"b'000003'","b'0.815 < AvgCyclomaticStrict <= 1.2'","b'target = 0'",0.42143,944,0.41964,940,0.99576,0.01609,1.03986,7.42661e-18,0.95759,2145
"b'000004'","b'-0.68 < CountDeclMethodPrivate <= 0.06'","b'target = 0'",0.57455,1287,0.57143,1280,0.99456,0.02124,1.03861,6.18143e-26,0.95759,2145
"b'000005'","b'-0.059 < OWN_COMMIT <= 0.015'","b'target = 0'",0.52009,1165,0.51696,1158,0.99399,0.01893,1.03801,2.03156e-21,0.95759,2145
"b'000006'","b'-0.63 < CountDeclMethodProtected <= 0.08'","b'target = 0'",0.55223,1237,0.54821,1228,0.99272,0.0194,1.03669,1.02344e-21,0.95759,2145
"b'000007'","b'-0.7 < CountDeclInstanceMethod <= 4.35'","b'target = 0'",0.30491,683,0.30268,678,0.99268,0.0107,1.03664,5.66778e-10,0.95759,2145
"b'000008'","b'-0.1 < CountDeclInstanceVariable <= 0.81'","b'target = 0'",0.28705,643,0.28482,638,0.99222,0.00994,1.03617,4.44201e-09,0.95759,2145
"b'000009'","b'-0.2 < CountClassCoupled <= 1.54'","b'target = 0'",0.27946,626,0.27723,621,0.99201,0.00962,1.03595,1.04079e-08,0.95759,2145
