"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.68 < CountDeclInstanceVariable <= 1.7'","b'target = 0'",0.18929,424,0.18929,424,1,0.00608,1.03321,2.08908e-07,0.96786,2168
"b'000001'","b'-0.26 < CountDeclMethodPrivate <= 0.055'","b'target = 0'",0.56607,1268,0.56518,1266,0.99842,0.0173,1.03158,8.63281e-24,0.96786,2168
"b'000002'","b'-0.0365 < OWN_COMMIT <= 0.011'","b'target = 0'",0.53571,1200,0.53482,1198,0.99833,0.01633,1.03149,1.04502e-21,0.96786,2168
"b'000003'","b'CountClassCoupled <= 0.48'","b'target = 0'",0.21563,483,0.21518,482,0.99793,0.00648,1.03107,3.99091e-07,0.96786,2168
"b'000004'","b'1.6 < CountClassCoupled <= 3.04'","b'target = 0'",0.21384,479,0.21339,478,0.99791,0.00643,1.03105,4.66906e-07,0.96786,2168
"b'000005'","b'-0.07 < CountDeclInstanceVariable <= 0.68'","b'target = 0'",0.30893,692,0.30804,690,0.99711,0.00904,1.03022,9.82669e-10,0.96786,2168
"b'000006'","b'-0.1 < MAJOR_LINE <= 0.345'","b'target = 0'",0.34063,763,0.33929,760,0.99607,0.00961,1.02915,5.31893e-10,0.96786,2168
"b'000007'","b'-0.305 < CountDeclMethodProtected <= 0.115'","b'target = 0'",0.53259,1193,0.52991,1187,0.99497,0.01444,1.02801,2.35335e-16,0.96786,2168
"b'000008'","b'-0.74 < CountDeclClassVariable <= 0.04'","b'target = 0'",0.56875,1274,0.56384,1263,0.99137,0.01337,1.02429,1.5946e-13,0.96786,2168
"b'000009'","b'0.785 < AvgCyclomaticStrict <= 1.21'","b'target = 0'",0.39464,884,0.39107,876,0.99095,0.00911,1.02386,6.48177e-08,0.96786,2168
