"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.99 < CountDeclClass <= 1.265 & 0.963 < AvgEssential <= 1.0105'","b'target = 0'",0.5951,1239,0.5951,1239,1,0.01572,1.02713,4.26216e-09,0.97358,2027
"b'000001'","b'-0.006 < CountDeclClassVariable <= 0.126 & 0.963 < AvgEssential <= 1.0105'","b'target = 0'",0.64409,1341,0.64361,1340,0.99925,0.01653,1.02637,8.13532e-09,0.97358,2027
"b'000002'","b'-0.28 < CountDeclMethodPrivate <= 0.035'","b'target = 0'",0.63977,1332,0.63929,1331,0.99925,0.01642,1.02636,1.17293e-23,0.97358,2027
"b'000003'","b'-0.055 < OWN_COMMIT <= 0.005'","b'target = 0'",0.60231,1254,0.60183,1253,0.9992,0.01543,1.02631,2.79206e-21,0.97358,2027
"b'000004'","b'0.942 < AvgCyclomaticStrict <= 1.134'","b'target = 0'",0.37608,783,0.3756,782,0.99872,0.00945,1.02582,1.23687e-10,0.97358,2027
"b'000005'","b'-0.06 < CountDeclInstanceVariable <= 0.77'","b'target = 0'",0.30163,628,0.30115,627,0.99841,0.00749,1.0255,4.98141e-08,0.97358,2027
"b'000006'","b'0.15 < CountDeclInstanceMethod <= 4.7'","b'target = 0'",0.29971,624,0.29875,622,0.99679,0.00696,1.02384,7.20004e-07,0.97358,2027
"b'000007'","b'-0.106 < CountDeclMethodProtected <= 0.016'","b'target = 0'",0.58357,1215,0.57925,1206,0.99259,0.01109,1.01953,1.06709e-10,0.97358,2027
"b'000008'","b'-0.006 < CountDeclClassVariable <= 0.126'","b'target = 0'",0.695,1447,0.68924,1435,0.99171,0.0126,1.01862,1.9166e-13,0.97358,2027
"b'000009'","b'0.963 < AvgEssential <= 1.0105'","b'target = 0'",0.88136,1835,0.8732,1818,0.99074,0.01512,1.01762,5.25443e-24,0.97358,2027
