test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26,0,6.0,1.0,0.0,264.0,0.0,240.0,0.3,0.0,100.0,2.0,5.0,97.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,1.1,4.0,6.0,16.0,0.6900996,0.3099004
26,1,6.0,1.0,0.0,264.0,0.0,383.0,0.3,0.0,100.0,2.0,5.0,143.0,1.0,12.6617647058824,0.0,21.0,0.0,0.384615384615385,5.0,0.5,4.0,6.0,16.0,0.5606214,0.4393786
26,2,6.0,1.0,0.0,264.0,0.0,383.0,0.3,0.0,100.0,2.0,5.0,161.0,1.0,12.6617647058824,0.0,24.0,0.0,0.384615384615385,0.0,0.5,4.0,8.0,16.0,0.5606214,0.4393786
26,3,6.0,1.0,0.0,264.0,0.0,383.0,15.06,0.0,100.0,2.0,5.0,187.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,2.0,16.0,0.55087954,0.44912046
26,4,6.0,1.0,0.0,264.0,0.0,1062.0,0.3,0.0,100.0,2.0,5.0,198.0,1.0,12.6617647058824,0.0,27.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,16.0,0.5606214,0.4393786
26,5,6.0,1.0,0.0,3605.0,0.0,383.0,0.3,0.0,100.0,2.0,5.0,127.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,6.0,0.5794657,0.4205343
26,6,6.0,1.0,10.0,264.0,0.0,383.0,0.3,0.0,50.0,2.0,5.0,4.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.3,4.0,6.0,16.0,0.5929011,0.4070989
26,7,6.0,1.0,0.0,264.0,0.0,383.0,0.3,0.0,100.0,2.0,5.0,161.0,1.0,12.6617647058824,0.0,24.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,16.0,0.5606214,0.4393786
26,8,6.0,1.0,0.0,264.0,0.0,383.0,21.89,0.0,100.0,2.0,5.0,256.0,1.0,12.6617647058824,14.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,16.0,0.6354605,0.36453953
26,9,6.0,1.0,0.0,264.0,0.0,383.0,67.57,0.0,100.0,0.0,5.0,90.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,16.0,0.5222709,0.4777291
1530,0,4.0,2.0,1.0,63.0,0.0,23.0,0.33,0.0,100.0,1.0,0.0,165.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.6380563,0.3619437
1530,1,4.0,2.0,1.0,63.0,0.0,23.0,39.3,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.50194085,0.49805915
