test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26,0,6.0,18.0,0.0,227.0,0.0,318.0,0.29,0.0,100.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,0.1,1.0,4.0,14.0,0.52390397,0.476096
26,1,5.0,1.0,1.0,169.0,0.0,115.0,10.94,3.0,100.0,2.0,0.0,19.0,2.0,7.5,0.0,1.0,3754.0,0.875,0.0,1.0,0.0,1.0,0.0,0.5331546,0.46684536
26,2,5.0,1.0,1.0,65.0,0.0,177.0,0.15,0.0,99.0,1.0,0.0,130.0,1.0,9.40909090909091,0.0,1.0,0.0,0.5,0.0,0.473684210526316,0.0,2.0,4.0,0.68330884,0.31669116
1530,0,1.0,1.0,0.0,64.0,0.0,23.0,0.26,0.0,94.0,3.0,60.0,5.0,2.0,1.3,0.0,1.0,1.0,0.115384615384615,0.0,0.1,0.0,2.0,0.0,0.9697654,0.030234594
1574,0,0.0,1.0,1.0,50.0,1.0,5.0,0.37,0.0,85.0,2.0,0.0,9.0,2.0,3.35294117647059,0.0,27.0,1.0,1.0,0.0,0.0,0.0,3.0,12.0,0.5443616,0.45563838
1574,1,1.0,2.0,1.0,40.0,2.0,6.0,0.18,2.0,86.0,3.0,0.0,22.0,2.0,5.5,0.0,1.0,1.0,1.92857142857143,0.0,0.1,0.0,3.0,2.0,0.8959513,0.10404876
1574,2,0.0,2.0,2.0,52.0,3.0,0.0,0.17,1.0,86.0,1.0,0.0,26.0,1.0,6.73333333333333,2.0,1.0,5302.0,1.76470588235294,0.0,0.2,0.0,2.0,1.0,0.9000402,0.09995979
1581,0,2.0,1.0,3.0,61.0,2.0,2.0,0.16,2.0,40.0,2.0,1.0,19.0,1.0,6.0,0.0,3.0,13337.0,1.30769230769231,0.0,0.3,0.0,4.0,5.0,0.5228864,0.47711363
1695,0,0.0,2.0,2.0,52.0,3.0,0.0,0.17,1.0,86.0,1.0,0.0,26.0,1.0,6.73333333333333,2.0,1.0,1.0,1.76470588235294,4.0,0.1,0.0,2.0,1.0,0.9000402,0.09995979
1695,1,4.0,2.0,2.0,59.0,0.0,4.0,0.17,2.0,27.0,2.0,0.0,31.0,2.0,3.75,0.0,0.0,1.0,1.33333333333333,0.0,0.3,0.0,2.0,4.0,0.6367105,0.36328948
1814,0,3.0,1.0,1.0,9.0,75.0,6.0,0.22,0.0,89.0,1.0,0.0,27.0,2.0,7.83870967741935,0.0,1.0,1.0,0.536842105263158,0.0,0.714285714285714,0.0,4.0,10.0,0.9368119,0.06318808
1814,1,7.0,2.0,4.0,144.0,0.0,940.0,21.16,1.0,100.0,2.0,1.0,28.0,2.0,2.44444444444444,0.0,1.0,1.0,1.74358974358974,0.0,1.0,0.0,2.0,5.0,0.73711574,0.26288426
1814,2,3.0,2.0,5.0,158.0,0.0,8.0,0.34,2.0,100.0,3.0,0.0,16.0,2.0,4.14285714285714,1.0,1.0,1.0,1.42307692307692,0.0,0.1,0.0,3.0,7.0,0.87854975,0.12145023
1814,3,1.0,2.0,2.0,140.0,0.0,1328.0,0.23,0.0,95.0,1.0,0.0,22.0,2.0,7.90625,0.0,1.0,1.0,0.771428571428571,0.0,0.2,0.0,4.0,2.0,0.57210606,0.42789394
1816,0,2.0,2.0,2.0,56.0,0.0,0.0,0.21,0.0,86.0,1.0,0.0,9.0,1.0,5.8,0.0,9.0,1.0,2.16666666666667,0.0,0.7,0.0,1.0,3.0,0.5630435,0.4369565
1817,0,3.0,1.0,0.0,41.0,0.0,7.0,0.28,0.0,86.0,1.0,0.0,3.0,2.0,2.61904761904762,1.0,1.0,1.0,0.826086956521739,0.0,0.1,0.0,8.0,1.0,0.8242401,0.17575993
