test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
43,0,1.0,7.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,5.0,7.0,0.55,0.0,0.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.56,0.44
48,0,14.0,3.0,4.0,21.0,0.0,4.0,1.0,1.0,8.0,22.0,38.0,0.39,0.0,89.0,1.0,32.0,27.0,8.0,4.87272727272727,0.0,10.0,0.0,1.0,0.666666666666667,3.0,0.51,0.49
58,0,0.0,7.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,5.0,7.0,1.43,0.0,0.0,1.0,1.0,50.0,6.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,0.625,1.0,0.56,0.44
67,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,6.0,23.0,1.71,0.0,87.0,2.0,0.0,28.0,1.0,5.13333333333333,1.0,1.0,0.0,0.464757709251101,1.0,1.0,0.58,0.42
97,0,1.0,0.0,1.0,5.0,0.0,1.0,6.0,6.0,35.0,71.0,157.0,0.27,0.0,98.0,1.0,2.0,5.0,2.0,6.43523316062176,0.0,0.0,0.0,1.0,1.0,3.0,0.53,0.47
110,0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,77.0,0.78,0.0,90.0,3.0,0.0,27.0,1.0,3.22222222222222,0.0,1.0,0.0,0.690909090909091,1.0,1.0,0.52,0.48
111,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,20.0,3.0,3.08695652173913,0.0,28.0,0.0,1.0,0.0,0.0,0.63,0.37
133,0,4.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,13.0,27.0,0.41,0.0,34.0,1.0,0.0,1.0,2.0,3.6969696969697,1.0,1.0,0.0,0.583529411764706,0.666666666666667,1.0,0.56,0.44
153,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,0.24,0.0,83.0,1.0,3.0,1.0,2.0,4.40740740740741,0.0,0.0,0.0,0.383474576271186,0.2,1.0,0.66,0.34
212,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,30.0,65.0,0.41,0.0,14.0,2.0,0.0,1.0,1.0,2.4,1.0,1.0,0.0,0.61100569259962,1.0,1.0,0.63,0.37
228,0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,9.0,13.0,30.0,0.26,0.0,89.0,2.0,1.0,5.0,2.0,3.775,0.0,0.0,0.0,0.584239130434783,0.857142857142857,1.0,0.51,0.49
229,0,10.0,4.0,1.0,2.0,0.0,1.0,6.0,12.0,8.0,22.0,60.0,0.17,0.0,94.0,2.0,1.0,5.0,2.0,4.20731707317073,0.0,0.0,0.0,1.0,1.0,2.0,0.55,0.45
259,0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,38.0,0.0,0.22,0.0,95.0,1.0,1.0,71.0,4.0,3.12765957446809,0.0,1.0,3.0,0.69479090242113,0.0,1.0,0.55,0.45
409,0,4.0,6.0,1.0,67.0,0.0,0.0,2.0,3.0,3.0,3.0,44.0,0.09,0.0,94.0,1.0,1.0,13.0,2.0,4.6140350877193,0.0,1.0,0.0,0.755614266842801,0.5,1.0,0.52,0.48
445,0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,0.0,10.0,1.0,4.6078431372549,0.0,1.0,0.0,0.784440842787682,0.0,3.0,0.55,0.45
520,0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,55.0,0.63,0.0,75.0,3.0,1.0,6.0,1.0,3.75,1.0,2.0,0.0,0.540816326530612,0.75,0.0,0.62,0.38
523,0,2.0,0.0,1.0,2.0,1.0,1.0,6.0,10.0,29.0,37.0,39.0,0.14,0.0,93.0,1.0,2.0,5.0,2.0,4.25714285714286,0.0,0.0,0.0,1.0,1.0,1.0,0.53,0.47
739,0,1.0,0.0,1.0,67.0,0.0,0.0,3.0,3.0,5.0,3.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,2.83720930232558,1.0,1.0,0.0,0.460820895522388,1.0,1.0,0.51,0.49
745,0,0.0,44.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,0.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,0.647584973166369,1.0,1.0,0.55,0.45
746,0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,44.0,0.0,0.22,0.0,96.0,1.0,0.0,41.0,4.0,2.95744680851064,0.0,1.0,3.0,0.659197012138189,0.0,2.0,0.51,0.49
776,0,0.0,0.0,1.0,82.0,0.0,0.0,1.0,1.0,0.0,40.0,45.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.51190476190476,1.0,1.0,0.0,0.816037735849057,1.0,0.0,0.59,0.41
789,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,1.0,1.0,7.0,2.0,2.6,0.0,0.0,0.0,0.706744868035191,1.0,0.0,0.56,0.44
790,0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,43.0,22.0,0.12,0.0,80.0,1.0,1.0,2.0,2.0,2.19230769230769,0.0,0.0,0.0,0.501930501930502,1.0,0.0,0.51,0.49
791,0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,9.0,4.0,12.0,28.0,0.23,0.0,31.0,2.0,0.0,24.0,2.0,2.4,0.0,0.0,0.0,0.538659793814433,0.0,0.0,0.52,0.48
793,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,4.0,4.0,17.0,0.1,0.0,77.0,2.0,0.0,9.0,2.0,4.54545454545455,0.0,0.0,0.0,0.580555555555556,1.0,0.0,0.59,0.41
838,0,8.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,8.0,22.0,0.35,1.0,14.0,1.0,1.0,1.0,2.0,6.46666666666667,2.0,1.0,0.0,0.677570093457944,1.0,2.0,0.57,0.43
893,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,10.0,16.0,19.0,12.0,0.12,2.0,91.0,1.0,0.0,9.0,2.0,6.85714285714286,3.0,1.0,0.0,0.86970684039088,1.0,2.0,0.6,0.4
900,0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,5.0,0.0,7.0,7.0,0.19,1.0,74.0,1.0,0.0,16.0,1.0,4.33333333333333,1.0,1.0,0.0,0.825301204819277,1.0,0.0,0.53,0.47
912,0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,6.0,0.0,2.0,2.01,1.0,75.0,2.0,4.0,12.0,1.0,3.0,1.0,1.0,0.0,0.572327044025157,0.333333333333333,3.0,0.53,0.47
913,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,133.0,0.36,0.0,93.0,4.0,3.0,7.0,2.0,2.07142857142857,0.0,0.0,0.0,0.470212765957447,0.5,3.0,0.52,0.48
917,0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,1.0,4.0,0.0,16.0,0.61,14.0,94.0,1.0,8.0,4.0,1.0,5.47619047619048,1.0,1.0,0.0,0.555932203389831,0.5,3.0,0.61,0.39
1153,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,26.0,12.0,14.0,0.1,0.0,26.0,4.0,8.0,13.0,2.0,7.05,0.0,0.0,0.0,0.650442477876106,0.5,2.0,0.56,0.44
1452,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,11.0,7.0,0.07,4.0,82.0,4.0,1.0,15.0,1.0,4.59090909090909,2.0,1.0,0.0,0.593110871905274,1.0,1.0,0.52,0.48
1667,0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,13.0,6.0,16.0,0.49,0.0,39.0,2.0,0.0,9.0,2.0,2.9375,1.0,1.0,0.0,0.7217125382263,1.0,1.0,0.57,0.43
1677,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,40.0,1.24,0.0,41.0,1.0,0.0,2.0,4.0,1.8780487804878,0.0,0.0,0.0,0.913793103448276,0.0,2.0,0.53,0.47
1802,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,4.0,7.27,2.0,83.0,3.0,0.0,6.0,2.0,4.13333333333333,0.0,1.0,0.0,0.518367346938776,0.0,4.0,0.53,0.47
1803,0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,16.0,9.0,3.0,0.22,0.0,89.0,2.0,3.0,60.0,1.0,3.84210526315789,1.0,2.0,0.0,0.595505617977528,0.0,3.0,0.58,0.42
1818,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,8.0,28.0,0.14,0.0,91.0,1.0,0.0,6.0,2.0,3.41935483870968,0.0,3.0,0.0,0.450549450549451,1.0,3.0,0.59,0.41
