test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
41,0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,16.0,21.0,32.0,5.0,0.76,0.0,97.0,5.0,4.0,17.0,0.0,7.1,0.0,25.0,0.0,0.533424283765348,0.1,1.0,0.51,0.49
41,1,6.0,1.0,0.0,5.0,3.0,15.0,2.0,7.0,1.0,3.0,139.0,0.76,0.0,63.0,1.0,2.0,3.0,8.0,4.73053892215569,0.0,1.0,0.0,1.1,1.1,1.0,0.52,0.48
41,2,3.0,31.0,1.0,5.0,3.0,4.0,2.0,7.0,23.0,62.0,0.0,0.22,0.0,23.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,0.0,3.0,0.3,0.0,1.0,0.53,0.47
43,0,1.0,7.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,5.0,7.0,0.55,0.0,0.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.56,0.44
43,1,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,31.0,0.0,0.22,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,3.0,0.568445475638051,0.0,2.0,0.54,0.46
43,2,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,3.0,77.0,2.84,8.0,97.0,2.0,3.0,18.0,6.0,19.7,0.0,22.0,0.0,0.568445475638051,0.5,0.0,0.53,0.47
43,3,1.0,7.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,5.0,7.0,0.55,0.0,0.0,2.0,3.0,18.0,1.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.53,0.47
43,4,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,7.0,31.0,1.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.4,0.5,0.0,0.56,0.44
43,5,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,5.0,77.0,1.45,0.0,97.0,2.0,3.0,18.0,0.0,6.65882352941177,0.0,16.0,0.0,0.568445475638051,0.2,2.0,0.53,0.47
43,6,1.0,7.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,5.0,7.0,0.55,0.0,0.0,2.0,3.0,18.0,1.0,6.65882352941177,0.0,1.0,3.0,0.568445475638051,0.5,2.0,0.52,0.48
43,7,1.0,0.0,4.0,78.0,45.0,2.0,1.0,2.0,25.0,7.0,21.0,0.55,0.0,97.0,2.0,3.0,18.0,3.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.51,0.49
48,0,6.0,3.0,3.0,1.0,0.0,11.0,14.0,6.0,1.0,22.0,38.0,0.39,6.0,89.0,0.0,3.0,27.0,1.0,4.87272727272727,29.0,25.0,2.0,1.0,0.666666666666667,3.0,0.56,0.44
48,1,6.0,3.0,0.0,1.0,36.0,4.0,3.0,14.0,30.0,18.0,38.0,0.39,6.0,31.0,1.0,13.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,0.9,0.9,3.0,0.51,0.49
48,2,7.0,3.0,1.0,18.0,19.0,1.0,3.0,6.0,1.0,22.0,38.0,6.89,0.0,60.0,1.0,27.0,12.0,9.0,4.87272727272727,0.0,1.0,0.0,1.0,0.666666666666667,3.0,0.53,0.47
48,3,6.0,15.0,2.0,25.0,0.0,0.0,3.0,1.0,0.0,22.0,38.0,3.21,10.0,30.0,1.0,3.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,0.496396396396396,0.5,2.0,0.55,0.45
