"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.04 < MaxNesting_Mean <= 0.12 & 0.98 < MINOR_LINE <= 1.54'","b'target = 0'",0.12302,256,0.12254,255,0.99609,0.01873,1.18045,4.2863e-09,0.84383,1756
"b'000001'","b'0.98 < MINOR_LINE <= 1.54 & -0.01 < CountDeclMethodProtected <= 0.245'","b'target = 0'",0.22729,473,0.22537,469,0.99154,0.03358,1.17506,2.81882e-15,0.84383,1756
"b'000002'","b'CountInput_Min > 2.73 & -4.45 < Del_lines <= 0.15'","b'target = 0'",0.11245,234,0.11148,232,0.99145,0.0166,1.17495,2.7476e-09,0.84383,1756
"b'000003'","b'MAJOR_LINE <= -0.1'","b'target = 0'",0.09947,207,0.09755,203,0.98068,0.01361,1.16218,1.08486e-11,0.84383,1756
"b'000004'","b'-0.1 < MAJOR_LINE <= 0.37'","b'target = 0'",0.32292,672,0.31571,657,0.97768,0.04322,1.15863,1.40993e-39,0.84383,1756
"b'000005'","b'CountDeclMethodProtected <= -0.265'","b'target = 0'",0.06055,126,0.05911,123,0.97619,0.00801,1.15686,7.07388e-07,0.84383,1756
"b'000006'","b'CountDeclMethodPrivate <= -0.66'","b'target = 0'",0.07208,150,0.07016,146,0.97333,0.00934,1.15348,1.15783e-07,0.84383,1756
"b'000007'","b'PercentLackOfCohesion <= 0.4'","b'target = 0'",0.28015,583,0.27102,564,0.96741,0.03462,1.14646,1.61234e-27,0.84383,1756
"b'000008'","b'-0.25 < CountDeclClassVariable <= 0.095'","b'target = 0'",0.49832,1037,0.48198,1003,0.96721,0.06149,1.14622,4.4996e-60,0.84383,1756
"b'000009'","b'1.2 < CountDeclInstanceMethod <= 4.35'","b'target = 0'",0.21961,457,0.2124,442,0.96718,0.02709,1.14618,1.05966e-20,0.84383,1756
