"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'2.6 < CountLineComment <= 17 & -0.08 < CountClassDerived <= 0.96'","b'target = 0'",0.1307,278,0.12976,276,0.99281,0.02315,1.21712,2.22016e-21,0.8157,1735
"b'000001'","b'CountClassCoupled <= 1.65'","b'target = 0'",0.1984,422,0.19558,416,0.98578,0.03374,1.20851,3.72653e-33,0.8157,1735
"b'000002'","b'Del_lines <= -11.4'","b'target = 0'",0.04419,94,0.04325,92,0.97872,0.0072,1.19985,8.12346e-07,0.8157,1735
"b'000003'","b'MAJOR_LINE <= -0.2'","b'target = 0'",0.11142,237,0.1086,231,0.97468,0.01771,1.1949,3.29555e-15,0.8157,1735
"b'000004'","b'-11.4 < Del_lines <= 1'","b'target = 0'",0.45839,975,0.44241,941,0.96513,0.0685,1.18319,4.28958e-69,0.8157,1735
"b'000005'","b'CountDeclClassMethod <= -0.66'","b'target = 0'",0.09027,192,0.08698,185,0.96354,0.01335,1.18124,1.62983e-10,0.8157,1735
"b'000006'","b'CountDeclMethodPrivate <= -0.48'","b'target = 0'",0.10108,215,0.09638,205,0.95349,0.01393,1.16892,4.39799e-10,0.8157,1735
"b'000007'","b'MINOR_LINE <= 0.965'","b'target = 0'",0.10061,214,0.09591,204,0.95327,0.01384,1.16865,5.24632e-10,0.8157,1735
"b'000008'","b'CountDeclInstanceMethod <= -0.3'","b'target = 0'",0.1213,258,0.11519,245,0.94961,0.01624,1.16416,2.57849e-11,0.8157,1735
"b'000009'","b'-0.2 < MAJOR_LINE <= 0.255'","b'target = 0'",0.35684,759,0.3385,720,0.94862,0.04743,1.16294,3.42073e-37,0.8157,1735
