test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,12.0,12.0,1.0,5.0,3.0,4.0,2.0,6.0,7.0,59.0,101.0,0.77,1.0,71.0,1.0,12.0,50.0,4.0,36.0,12.0,0.0,0.0,11.0,0.8,1.0,3.0,1.0,0.6079508,0.39204922
39,1,6.0,1.0,1.0,72.0,3.0,16.0,2.0,17.0,3.0,59.0,133.0,0.77,15.0,97.0,4.0,24.0,43.0,9.0,4.74534161490683,0.0,0.0,0.0,3.0,0.1,1.0,4.0,3.0,0.507527,0.492473
39,2,6.0,1.0,1.0,12.0,3.0,13.0,2.0,14.0,1.0,59.0,133.0,9.23,2.0,97.0,1.0,40.0,59.0,2.0,4.74534161490683,32.0,0.0,0.0,3.0,0.8,0.0,2.0,1.0,0.6723001,0.32769993
39,3,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,66.0,133.0,0.77,6.0,97.0,4.0,35.0,30.0,8.0,12.0,19.0,15.0,0.0,3.0,0.454545454545455,0.0,4.0,1.0,0.6092399,0.39076012
39,4,6.0,1.0,0.0,5.0,37.0,4.0,2.0,6.0,21.0,47.0,55.0,0.77,0.0,83.0,1.0,2.0,68.0,1.0,4.74534161490683,0.0,25.0,0.0,11.0,1.0,0.0,1.0,1.0,0.77343875,0.22656123
39,5,6.0,21.0,3.0,5.0,3.0,4.0,2.0,6.0,21.0,66.0,133.0,0.77,6.0,97.0,4.0,35.0,30.0,8.0,12.0,19.0,15.0,0.0,3.0,0.454545454545455,0.0,4.0,1.0,0.5869661,0.4130339
39,6,6.0,13.0,0.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,12.5,5.0,53.0,1.0,2.0,0.0,9.0,4.74534161490683,0.0,0.0,0.0,36.0,1.0,0.0,1.0,1.0,0.5312928,0.46870723
39,7,6.0,1.0,3.0,5.0,3.0,11.0,2.0,6.0,21.0,59.0,133.0,0.77,4.0,97.0,1.0,2.0,59.0,1.0,4.74534161490683,0.0,0.0,0.0,14.0,1.1,0.0,3.0,3.0,0.5266888,0.4733112
39,8,0.0,1.0,2.0,5.0,13.0,4.0,2.0,6.0,32.0,51.0,80.0,0.77,0.0,36.0,4.0,2.0,59.0,2.0,47.9,0.0,0.0,0.0,12.0,1.0,0.0,3.0,1.0,0.79046905,0.20953093
39,9,0.0,5.0,0.0,5.0,3.0,16.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,17.0,13.0,1.0,39.0,1.1,0.0,3.0,1.0,0.6599549,0.34004506
39,10,6.0,2.0,2.0,30.0,3.0,17.0,2.0,18.0,21.0,51.0,133.0,0.77,0.0,97.0,1.0,39.0,59.0,1.0,4.74534161490683,0.0,27.0,0.0,11.0,1.0,1.0,3.0,1.0,0.81503034,0.18496966
39,11,12.0,12.0,1.0,5.0,3.0,4.0,2.0,6.0,7.0,59.0,101.0,0.77,1.0,71.0,1.0,12.0,59.0,4.0,36.0,12.0,0.0,0.0,11.0,0.8,1.0,3.0,1.0,0.6079508,0.39204922
39,12,12.0,12.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,101.0,0.77,1.0,71.0,1.0,2.0,59.0,4.0,36.0,12.0,0.0,0.0,11.0,0.8,0.0,3.0,1.0,0.5082847,0.4917153
39,13,20.0,42.0,1.0,5.0,13.0,12.0,2.0,6.0,21.0,15.0,4.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,40.5,0.0,0.0,0.0,11.0,0.8,0.0,4.0,3.0,0.5624162,0.43758383
39,14,16.0,2.0,0.0,65.0,3.0,9.0,2.0,6.0,2.0,59.0,24.0,0.77,0.0,97.0,1.0,18.0,9.0,6.0,4.74534161490683,0.0,17.0,0.0,7.0,0.9,0.0,1.0,1.0,0.7126504,0.28734958
39,15,6.0,1.0,1.0,72.0,3.0,16.0,2.0,17.0,3.0,59.0,133.0,0.77,15.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,3.0,0.1,1.0,3.0,3.0,0.55097973,0.4490203
39,16,6.0,1.0,4.0,5.0,7.0,12.0,8.0,13.0,21.0,59.0,133.0,0.77,4.0,97.0,1.0,18.0,37.0,0.0,4.74534161490683,0.0,0.0,0.0,39.0,1.0,0.0,3.0,4.0,0.5012255,0.49877456
39,17,6.0,1.0,1.0,72.0,3.0,16.0,2.0,17.0,3.0,59.0,133.0,0.77,15.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,3.0,0.1,1.0,4.0,3.0,0.55097973,0.4490203
39,18,13.0,20.0,1.0,59.0,3.0,4.0,2.0,6.0,21.0,59.0,10.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,34.0,0.0,2.0,35.0,0.8,0.0,3.0,1.0,0.5385086,0.4614914
39,19,6.0,37.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,89.0,0.77,0.0,97.0,1.0,48.0,5.0,5.0,36.9,0.0,7.0,0.0,11.0,0.8,0.0,3.0,3.0,0.5598251,0.44017488
39,20,6.0,27.0,1.0,36.0,9.0,4.0,2.0,5.0,21.0,8.0,133.0,0.77,0.0,97.0,6.0,2.0,59.0,2.0,48.6,0.0,24.0,0.0,28.0,1.0,0.0,3.0,2.0,0.6786086,0.3213914
39,21,20.0,13.0,0.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,12.5,5.0,53.0,1.0,2.0,0.0,9.0,4.74534161490683,0.0,0.0,0.0,36.0,1.0,0.0,1.0,1.0,0.5312928,0.46870723
39,22,6.0,1.0,1.0,5.0,35.0,4.0,2.0,10.0,23.0,59.0,133.0,0.77,15.0,97.0,1.0,44.0,59.0,5.0,4.74534161490683,0.0,1.0,0.0,22.0,0.9,1.0,3.0,0.0,0.5547046,0.4452954
39,23,6.0,1.0,1.0,72.0,3.0,16.0,2.0,17.0,3.0,59.0,133.0,0.77,15.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,3.0,0.1,0.0,3.0,3.0,0.55097973,0.4490203
39,24,6.0,1.0,3.0,72.0,3.0,16.0,2.0,17.0,3.0,59.0,133.0,0.77,15.0,97.0,4.0,24.0,43.0,9.0,4.74534161490683,0.0,3.0,0.0,3.0,0.1,1.0,4.0,3.0,0.50326633,0.4967337
39,25,6.0,24.0,1.0,31.0,3.0,4.0,2.0,6.0,36.0,46.0,133.0,0.77,8.0,97.0,1.0,2.0,59.0,8.0,4.74534161490683,3.0,0.0,0.0,1.0,0.6,0.0,1.0,1.0,0.5801308,0.41986915
39,26,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,12.0,133.0,0.77,14.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,2.0,32.0,0.9,0.0,3.0,0.0,0.5427859,0.45721412
39,27,6.0,24.0,1.0,31.0,3.0,4.0,2.0,6.0,21.0,46.0,133.0,0.77,8.0,97.0,1.0,2.0,59.0,8.0,4.74534161490683,3.0,0.0,0.0,1.0,0.6,0.0,1.0,1.0,0.5810628,0.41893724
39,28,6.0,24.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,46.0,133.0,0.77,8.0,97.0,1.0,2.0,59.0,8.0,4.74534161490683,3.0,0.0,0.0,1.0,0.6,0.0,1.0,1.0,0.5810628,0.41893724
39,29,6.0,1.0,1.0,12.0,3.0,13.0,2.0,14.0,1.0,59.0,133.0,9.23,2.0,97.0,1.0,40.0,59.0,9.0,4.74534161490683,32.0,0.0,0.0,3.0,0.8,0.0,3.0,1.0,0.6830132,0.31698683
39,30,6.0,21.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,66.0,133.0,0.77,6.0,97.0,4.0,35.0,30.0,8.0,12.0,19.0,15.0,0.0,3.0,0.454545454545455,0.0,4.0,1.0,0.5869661,0.4130339
39,31,20.0,13.0,0.0,5.0,3.0,4.0,2.0,17.0,21.0,59.0,133.0,12.5,5.0,53.0,1.0,2.0,0.0,9.0,4.74534161490683,0.0,0.0,0.0,36.0,1.0,0.0,1.0,0.0,0.73045063,0.26954934
39,32,10.0,1.0,1.0,33.0,34.0,4.0,2.0,6.0,8.0,27.0,87.0,10.9,10.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,22.0,34.0,0.0,11.0,0.9,0.0,3.0,0.0,0.53036284,0.46963716
39,33,0.0,5.0,0.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,17.0,13.0,1.0,39.0,1.1,0.0,3.0,1.0,0.6889521,0.3110479
