test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,0.0,1.0,1.0,5.0,43.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,63.0,9.0,4.74534161490683,16.0,0.0,0.0,11.0,0.9,0.0,3.0,1.0,0.5069684,0.49303165
39,1,6.0,1.0,1.0,5.0,20.0,4.0,2.0,6.0,21.0,65.0,11.0,0.77,9.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.8,0.0,3.0,1.0,0.51935434,0.48064563
39,2,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,0.0,4.74534161490683,0.0,0.0,0.0,11.0,1.0,0.0,5.0,1.0,0.8574643,0.14253572
39,3,6.0,7.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,0.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,38.2,0.0,0.0,0.0,3.0,0.454545454545455,0.0,3.0,1.0,0.7015537,0.29844633
39,4,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,0.0,4.74534161490683,0.0,0.0,0.0,11.0,1.0,0.0,3.0,1.0,0.8587923,0.14120768
39,5,0.0,1.0,1.0,5.0,19.0,13.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,1.0,0.0,3.0,1.0,0.7237867,0.27621332
39,6,6.0,6.0,1.0,5.0,3.0,4.0,2.0,6.0,37.0,59.0,133.0,0.77,0.0,65.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,11.0,0.9,0.0,3.0,0.0,0.67489624,0.32510373
39,7,16.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,0.0,4.74534161490683,0.0,24.0,0.0,11.0,1.0,0.0,3.0,3.0,0.80104697,0.19895302
39,8,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,1.0,44.5,0.0,0.0,0.0,11.0,1.0,1.0,3.0,1.0,0.8266546,0.17334537
39,9,6.0,7.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,0.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,38.2,0.0,0.0,0.0,3.0,0.454545454545455,0.0,3.0,0.0,0.75545174,0.24454826
39,10,6.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,23.0,133.0,0.77,0.0,97.0,1.0,44.0,59.0,0.0,4.74534161490683,0.0,0.0,0.0,19.0,1.0,0.0,3.0,1.0,0.8885254,0.11147455
