test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
41,0,1.0,20.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,7.0,75.0,4.2,0.0,97.0,2.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.53217196,0.46782807
46,0,5.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,10.0,1.0,1.0,0.41,0.0,89.0,1.0,3.0,27.0,4.0,4.82692307692308,0.0,1.0,0.0,5.0,0.6,0.0,3.0,2.0,0.5323341,0.46766594
46,1,5.0,2.0,1.0,1.0,0.0,9.0,3.0,5.0,10.0,1.0,1.0,0.41,0.0,89.0,1.0,3.0,27.0,4.0,4.82692307692308,0.0,1.0,0.0,5.0,0.6,0.0,3.0,2.0,0.5864502,0.4135498
46,2,5.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,10.0,35.0,0.0,0.41,0.0,89.0,1.0,3.0,27.0,4.0,3.0,0.0,1.0,0.0,5.0,0.6,0.0,3.0,2.0,0.5608448,0.43915522
65,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,0.13,9.0,86.0,2.0,0.0,27.0,1.0,0.8,1.0,1.0,0.0,9.0,0.888888888888889,0.0,3.0,0.0,0.54307437,0.45692563
65,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,0.13,10.0,86.0,2.0,0.0,27.0,1.0,1.4,1.0,1.0,0.0,9.0,0.888888888888889,0.0,3.0,0.0,0.52597463,0.47402537
65,2,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,7.0,6.0,16.0,0.13,9.0,86.0,2.0,0.0,27.0,1.0,5.52173913043478,1.0,1.0,0.0,9.0,0.888888888888889,0.0,3.0,0.0,0.50859046,0.49140957
65,3,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,0.13,1.0,86.0,2.0,0.0,27.0,1.0,3.1,1.0,1.0,0.0,9.0,0.888888888888889,0.0,3.0,0.0,0.68107617,0.31892383
104,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,21.8,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.513767,0.48623297
104,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,6.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.513767,0.48623297
104,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,31.6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.513767,0.48623297
104,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,32.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.513767,0.48623297
104,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,39.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.513767,0.48623297
104,5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,48.1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.513767,0.48623297
104,6,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,28.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.513767,0.48623297
104,7,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,48.6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.513767,0.48623297
