test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
19,0,3.0,0.0,1.0,1.0,1.0,1.0,35.0,1.0,2.0,0.0,7.0,0.35,83.0,4.0,0.0,21.0,1.0,1.41666666666667,0.0,2.0,0.285714285714286,0.0,0.0,0.976470588235294,0.0,0.0,1.0,0.5623067034305571,0.43769329656944284
20,0,0.0,0.0,1.0,0.0,0.0,9.0,185.0,1.0,77.0,7.0,15.0,0.92,71.0,3.0,2.0,14.0,1.0,3.88235294117647,1.0,1.0,0.631578947368421,0.0,8.0,0.981776765375854,0.1,0.0,2.0,0.5145838752075154,0.4854161247924847
20,1,1.0,1.0,1.0,0.0,0.0,9.0,174.0,1.0,0.0,13.0,13.0,4.78,80.0,0.0,0.0,15.0,2.0,5.46666666666667,1.0,1.0,1.47058823529412,0.0,3.0,0.880067567567568,0.333333333333333,0.0,2.0,0.5889072805682636,0.41109271943173636
25,0,6.0,7.0,2.0,7.0,0.0,13.0,426.0,1.0,10.0,13.0,5.0,0.46,90.0,1.0,2.0,19.0,2.0,7.07142857142857,1.0,2.0,2.2,0.0,6.0,1.0,1.0,0.0,0.0,0.7347235834483546,0.26527641655164536
25,1,7.0,29.0,1.0,1.0,140.0,11.0,33.0,1.0,0.0,7.0,1.0,0.61,87.0,1.0,0.0,26.0,1.0,9.81081081081081,3.0,1.0,1.20512820512821,0.0,0.0,0.955520254169976,1.0,0.0,3.0,0.5288799492300045,0.4711200507699955
25,2,5.0,0.0,1.0,290.0,2.0,6.0,433.0,1.0,14.0,8.0,15.0,0.85,87.0,1.0,0.0,19.0,1.0,5.85294117647059,0.0,1.0,1.05555555555556,0.0,2.0,0.876138433515483,1.0,0.0,3.0,0.6398877689875249,0.3601122310124752
25,3,2.0,0.0,1.0,0.0,14.0,25.0,440.0,3.0,3.0,7.0,9.0,1.59,68.0,1.0,0.0,10.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.851990049751244,0.0,0.0,2.0,0.566994899938062,0.43300510006193804
30,0,2.0,1.0,1.0,0.0,0.0,11.0,223.0,1.0,0.0,9.0,13.0,0.68,80.0,1.0,0.0,28.0,1.0,4.1875,1.0,1.0,1.11111111111111,0.0,27.0,0.974317817014446,0.3,0.0,2.0,0.5633033737024375,0.4366966262975625
30,1,0.0,8.0,2.0,0.0,0.0,9.0,219.0,1.0,0.0,8.0,12.0,0.71,90.0,0.0,0.0,30.0,2.0,2.8,0.0,0.0,1.68181818181818,0.0,26.0,1.0,0.333333333333333,0.0,4.0,0.7734781789209152,0.2265218210790848
41,0,2.0,62.0,1.0,174.0,0.0,5.0,20.0,1.0,10.0,21.0,63.0,0.62,96.0,2.0,8.0,39.0,2.0,317.5,0.0,0.0,0.1,0.0,1.0,0.870223978919631,0.5,0.0,2.0,0.5920473234040657,0.40795267659593426
41,1,0.0,11.0,1.0,0.0,0.0,5.0,1766.0,1.0,30.0,33.0,50.0,0.76,94.0,1.0,1.0,39.0,2.0,3.06451612903226,0.0,1.0,0.421875,0.0,26.0,0.916379310344828,0.9,0.0,5.0,0.5332496165686864,0.46675038343131353
41,2,21.0,9.0,3.0,2.0,6.0,5.0,55.0,3.0,10.0,27.0,30.0,0.34,96.0,1.0,1.0,42.0,3.0,4.61428571428571,148.0,1.0,1.73333333333333,0.0,9.0,0.991799544419134,0.5,0.0,5.0,0.5340915879888464,0.4659084120111537
41,3,12.0,4.0,1.0,3.0,0.0,5.0,431.0,1.0,17.0,18.0,43.0,0.61,89.0,1.0,0.0,20.0,2.0,7.01666666666667,1.0,1.0,0.919354838709677,0.0,0.0,0.99568655643422,1.0,0.0,1.0,0.5422749770060744,0.45772502299392565
