test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
19,0,0.0,14.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5097551690175479,0.49024483098245203
19,1,0.0,9.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5023739795635401,0.49762602043645987
19,2,0.0,7.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5023739795635401,0.49762602043645987
19,3,0.0,13.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5097551690175479,0.49024483098245203
19,4,0.0,15.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5097551690175479,0.49024483098245203
19,5,0.0,10.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5023739795635401,0.49762602043645987
19,6,0.0,6.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5023739795635401,0.49762602043645987
19,7,0.0,16.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5097551690175479,0.49024483098245203
19,8,0.0,11.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5023739795635401,0.49762602043645987
19,9,0.0,5.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5023739795635401,0.49762602043645987
19,10,0.0,4.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5023739795635401,0.49762602043645987
19,11,0.0,8.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5023739795635401,0.49762602043645987
19,12,0.0,14.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,28.17,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5162978601727485,0.4837021398272515
19,13,0.0,13.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,25.55,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5162978601727485,0.4837021398272515
19,14,0.0,13.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,8.19,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5165985321540916,0.48340146784590843
19,15,0.0,18.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,9.99,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5436490566061118,0.45635094339388815
19,16,0.0,11.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,0.9,0.0,0.0,0.5023739795635401,0.49762602043645987
19,17,0.0,14.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,22.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5162978601727485,0.4837021398272515
19,18,0.0,8.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.1,0.0,0.0,0.5023739795635401,0.49762602043645987
19,19,0.0,12.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,27.11,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5025360328172886,0.49746396718271135
19,20,0.0,14.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,18.88,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5162978601727485,0.4837021398272515
19,21,0.0,70.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,8.41,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,1.0,0.5077515634627199,0.4922484365372801
19,22,0.0,66.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,18.11,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,1.0,0.5074506353125001,0.4925493646874998
19,23,0.0,20.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,23.3,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,0.9,0.0,0.0,0.5371386988982987,0.4628613011017013
19,24,0.0,47.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,17.96,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,1.0,0.5112752640881496,0.4887247359118504
19,25,0.0,54.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,23.56,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,1.0,0.5112752640881496,0.4887247359118504
19,26,0.0,15.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,0.9,0.0,0.0,0.5097551690175479,0.49024483098245203
19,27,0.0,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,10.36,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,1.0,0.5255813163785535,0.47441868362144646
19,28,0.0,33.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,24.28,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,1.0,0.5112752640881496,0.4887247359118504
25,0,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,15.0,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5254695808469743,0.4745304191530257
25,1,3.0,83.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,25.98,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5197644016301766,0.4802355983698235
25,2,3.0,10.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,14.17,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5940522871716478,0.4059477128283522
25,3,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,18.45,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5254695808469743,0.4745304191530257
25,4,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,17.96,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,3.3,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5901133729026642,0.40988662709733586
25,5,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,16.65,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,3.1,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5901133729026642,0.40988662709733586
25,6,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,18.04,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5254695808469743,0.4745304191530257
25,7,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,25.43,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5254695808469743,0.4745304191530257
25,8,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,23.28,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5254695808469743,0.4745304191530257
25,9,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,7.23,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5266020513801368,0.47339794861986323
25,10,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,13.9,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5254695808469743,0.4745304191530257
