test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
7,0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,0.51,1.0,79.0,4.0,0.0,3.0,1.0,3.5,1.0,1.0,1.0,0.916666666666667,0.2,0.0,4.0,8.0,0.988712,0.011288015
805,0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,11.0,13.0,13.0,0.29,0.0,84.0,4.0,2.0,8.0,1.0,5.41176470588235,26.0,0.0,1.0,0.65,0.5,0.0,2.0,2.0,0.53987205,0.46012792
820,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,0.27,0.0,80.0,3.0,2.0,51.0,1.0,3.5,0.0,1.0,1.0,0.8125,0.1,0.0,2.0,1.0,0.7855025,0.2144975
830,0,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.0,0.0,2.0,7.0,0.97884464,0.021155372
834,0,0.0,0.0,1.0,0.0,0.0,4.0,29.0,0.0,0.0,4.0,1.19,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2,0.0,2.0,1.0,0.98197436,0.018025618
837,0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.39,0.0,0.0,4.0,0.0,10.0,1.0,1.42857142857143,0.0,1.0,1.0,0.0,0.1,0.0,3.0,1.0,0.9939535,0.0060464675
43,0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.54,0.0,0.0,4.0,0.0,28.0,1.0,1.42857142857143,0.0,1.0,1.0,0.6,1.0,0.0,4.0,1.0,0.52048814,0.4795119
46,0,0.0,0.0,1.0,0.0,0.0,317.0,1.0,0.0,0.0,3.0,0.39,5.0,0.0,4.0,0.0,1.0,1.0,0.0,35.0,2.0,1.0,0.6,0.333333333333333,0.0,4.0,1.0,0.53074217,0.4692578
844,0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.44,0.0,0.0,4.0,0.0,8.0,1.0,3.33333333333333,0.0,3.0,1.0,0.0,0.333333333333333,0.0,1.0,1.0,0.70888627,0.29111373
845,0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.41,2.0,0.0,4.0,0.0,8.0,1.0,3.33333333333333,0.0,3.0,1.0,0.0,0.333333333333333,0.0,1.0,1.0,0.54258734,0.45741266
48,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.3,0.0,0.0,4.0,0.0,2.0,1.0,1.8,0.0,1.0,1.0,4.1,0.25,0.0,1.0,0.0,0.55051816,0.44948184
50,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.34,0.0,0.0,4.0,0.0,1.0,1.0,0.875,6.0,2.0,1.0,0.4,0.25,0.0,2.0,4.0,0.5792786,0.4207214
