test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
2122,0,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,52.0,0.26,1.0,93.0,3.0,2.0,32.0,2.0,1.6,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.51,0.49,4
2122,1,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,139.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,0.7,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.52,0.48,3
2122,2,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,22.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,2.2,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.54,0.46,3
2122,3,10.0,10.0,1.0,66.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,0.7,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.51,0.49,3
2122,4,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,1.8,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.51,0.49,2
2122,5,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,0.0,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.52,0.48,2
2122,6,10.0,10.0,1.0,0.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.34,1.0,93.0,3.0,2.0,32.0,2.0,2.1,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.51,0.49,4
2122,7,10.0,10.0,1.0,62.0,1.0,0.0,3.0,17.0,4.0,37.0,1.0,1.85,1.0,93.0,3.0,2.0,32.0,2.0,12.2,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.53,0.47,4
2122,8,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,82.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,1.1,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.53,0.47,3
2122,9,10.0,10.0,1.0,20.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,1.1,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.52,0.48,3
2122,10,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,140.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,1.6,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.52,0.48,3
2122,11,10.0,10.0,1.0,7.0,1.0,0.0,3.0,17.0,4.0,37.0,72.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,0.8,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.53,0.47,4
2122,12,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,20.0,0.05,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.51,0.49,3
2122,13,10.0,10.0,1.0,40.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,0.8,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.51,0.49,3
2122,14,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.17,1.0,93.0,3.0,2.0,32.0,2.0,0.9,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.52,0.48,3
2122,15,10.0,10.0,1.0,4.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.91,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.1,1.0,0.51,0.49,3
2122,16,10.0,10.0,1.0,50.0,1.0,0.0,3.0,17.0,4.0,37.0,7.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,6.1,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.1,1.0,0.51,0.49,4
2122,17,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,23.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,0.2,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.53,0.47,3
2122,18,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,150.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,0.8,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.52,0.48,3
101,0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,9.0,0.09,0.0,64.0,2.0,0.0,31.0,1.0,55.2,1.0,7.91176470588235,1.0,0.0,1.1,0.333333333333333,2.0,0.51,0.49,4
101,1,1.0,0.0,1.0,18.0,0.0,0.0,3.0,1.0,6.0,7.0,7.0,0.09,0.0,3.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.8,0.333333333333333,2.0,0.57,0.43,4
101,2,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,3.0,0.09,0.0,13.0,2.0,0.0,31.0,1.0,16.0,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.59,0.41,3
101,3,1.0,0.0,1.0,88.0,0.0,0.0,3.0,1.0,6.0,7.0,7.0,0.09,0.0,46.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.8,0.333333333333333,2.0,0.55,0.45,4
101,4,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,1.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,1.0,0.333333333333333,2.0,0.55,0.45,2
101,5,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,3.0,0.09,0.0,15.0,2.0,0.0,31.0,1.0,24.4,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.59,0.41,3
101,6,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,3.0,0.09,0.0,16.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.57,0.43,2
101,7,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,6.0,0.09,0.0,25.0,2.0,0.0,31.0,1.0,37.9,1.0,7.91176470588235,1.0,0.0,0.8,0.333333333333333,2.0,0.6,0.4,4
101,8,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,7.0,0.09,0.0,3.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.8,0.333333333333333,2.0,0.55,0.45,3
101,9,1.0,0.0,1.0,12.0,0.0,0.0,3.0,1.0,6.0,7.0,3.0,0.09,0.0,16.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.56,0.44,3
101,10,1.0,0.0,1.0,88.0,0.0,0.0,3.0,1.0,6.0,7.0,7.0,0.09,0.0,46.0,2.0,0.0,31.0,1.0,33.0,1.0,7.91176470588235,1.0,0.0,0.8,0.333333333333333,2.0,0.57,0.43,5
101,11,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,12.0,0.09,0.0,1.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.7,0.333333333333333,2.0,0.51,0.49,3
101,12,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,3.0,0.09,0.0,13.0,2.0,0.0,31.0,1.0,16.0,1.0,7.91176470588235,1.0,0.0,0.5,0.333333333333333,2.0,0.62,0.38,4
101,13,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,3.0,0.09,0.0,15.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.57,0.43,2
101,14,1.0,0.0,1.0,89.0,0.0,0.0,3.0,1.0,6.0,7.0,4.0,0.09,0.0,27.0,2.0,0.0,31.0,1.0,45.8,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.56,0.44,4
101,15,1.0,0.0,1.0,22.0,0.0,0.0,3.0,1.0,6.0,7.0,21.0,0.09,0.0,16.0,2.0,0.0,31.0,1.0,44.2,1.0,7.91176470588235,1.0,0.0,0.9,0.333333333333333,2.0,0.51,0.49,5
101,16,1.0,0.0,1.0,52.0,0.0,0.0,3.0,1.0,6.0,7.0,0.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,1.0,0.333333333333333,2.0,0.51,0.49,3
101,17,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,6.0,0.09,0.0,25.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.8,0.333333333333333,2.0,0.58,0.42,3
101,18,1.0,0.0,1.0,28.0,0.0,0.0,3.0,1.0,6.0,7.0,3.0,0.09,0.0,16.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.7,0.333333333333333,2.0,0.64,0.36,4
101,19,1.0,0.0,1.0,52.0,0.0,0.0,3.0,1.0,6.0,7.0,0.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,47.7,1.0,7.91176470588235,1.0,0.0,1.0,0.333333333333333,2.0,0.55,0.45,4
101,20,1.0,0.0,1.0,96.0,0.0,0.0,3.0,1.0,6.0,7.0,12.0,0.09,0.0,1.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.7,0.333333333333333,2.0,0.55,0.45,4
101,21,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,11.0,0.09,0.0,43.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.8,0.333333333333333,2.0,0.53,0.47,3
101,22,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,3.0,0.09,0.0,15.0,2.0,0.0,31.0,1.0,24.4,1.0,7.91176470588235,1.0,0.0,0.6,0.333333333333333,2.0,0.57,0.43,4
101,23,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,4.0,0.09,0.0,1.0,2.0,0.0,31.0,1.0,30.0,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.57,0.43,3
101,24,1.0,0.0,1.0,40.0,0.0,0.0,3.0,1.0,6.0,7.0,5.0,0.09,0.0,46.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,0.353146853146853,0.333333333333333,2.0,0.52,0.48,3
132,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,6.03,0.0,0.0,1.0,20.0,8.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.52,0.48,2
132,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.7,1.0,3.0,0.56,0.44,2
132,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,2.55,0.0,0.0,1.0,20.0,8.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.53,0.47,2
132,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.11,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.64,0.36,2
132,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,2.59,0.0,0.0,1.0,20.0,5.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.57,0.43,2
132,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,5.95,0.0,0.0,1.0,20.0,3.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.59,0.41,2
132,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,22.0,6.87,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.53,0.47,2
132,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,2.29,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.55,0.45,2
132,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.1,0.0,0.0,1.0,20.0,36.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.56,0.44,2
132,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,5.83,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.58,0.42,2
132,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.57,0.43,1
132,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,56.0,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.53,0.47,2
132,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,5.23,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.58,0.42,2
132,13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.53,0.47,1
132,14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,1.0,1.0,3.0,0.63,0.37,2
132,15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.57,0.43,1
132,16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.1,0.0,0.0,1.0,20.0,27.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.57,0.43,2
132,17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.54,0.46,1
132,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,1.9,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.55,0.45,2
132,19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,2.45,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.55,0.45,2
132,20,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,3.65,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.55,0.45,2
132,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,1.0,1.0,3.0,0.64,0.36,2
132,22,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,3.96,0.0,0.0,1.0,20.0,3.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.59,0.41,2
132,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,5.47,0.0,0.0,1.0,20.0,28.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.55,0.45,2
132,24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,4.97,0.0,0.0,1.0,20.0,3.0,2.0,3.70769230769231,1.0,1.41538461538462,1.0,0.0,0.341614906832298,1.0,3.0,0.59,0.41,2
136,0,7.0,0.0,1.0,7.0,0.0,1.0,2.0,13.0,32.0,100.0,1.0,0.24,0.0,98.0,1.0,3.0,80.0,2.0,16.7952755905512,0.0,3.29133858267717,0.0,0.0,0.6,0.25,1.0,0.51,0.49,3
147,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,2.0,2.0,0.046875,0.0,23.3,0.0,0.0,0.654605263157895,1.0,2.0,0.58,0.42,2
147,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,22.8,0.0,0.0,0.654605263157895,1.0,2.0,0.52,0.48,2
147,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,117.0,0.11,0.0,0.0,1.0,2.0,6.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.51,0.49,2
147,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,27.7,0.0,0.0,0.654605263157895,1.0,2.0,0.52,0.48,2
147,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.55,0.45,1
147,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.11,0.0,0.0,1.0,2.0,61.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.54,0.46,2
147,6,0.0,0.0,1.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,15.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.6,0.4,2
147,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.55,0.45,1
147,8,0.0,0.0,1.0,0.0,29.0,0.0,1.0,1.0,0.0,0.0,19.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.6,0.4,2
147,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.53,0.47,1
147,10,0.0,0.0,1.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,1.1,1.0,2.0,0.52,0.48,2
147,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.55,0.45,1
147,12,0.0,0.0,1.0,0.0,27.0,0.0,1.0,1.0,0.0,0.0,32.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.56,0.44,2
147,13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,5.0,2.0,0.046875,0.0,39.7,0.0,0.0,0.654605263157895,1.0,2.0,0.51,0.49,2
147,14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,6.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.51,0.49,1
147,15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.54,0.46,1
147,16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,5.0,2.0,0.046875,0.0,0.1,0.0,0.0,0.654605263157895,1.0,2.0,0.54,0.46,2
147,17,0.0,0.0,1.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,2.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.58,0.42,2
147,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,0.0,2.0,0.046875,0.0,8.3,0.0,0.0,0.654605263157895,1.0,2.0,0.58,0.42,2
