test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
2122,0,10.0,10.0,1.0,13.0,1.0,0.0,14.0,17.0,4.0,37.0,161.0,0.06,1.0,93.0,3.0,79.0,32.0,2.0,28.4,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.51,0.49
2122,1,10.0,10.0,1.0,90.0,38.0,0.0,1.0,17.0,33.0,37.0,28.0,0.06,1.0,37.0,3.0,1.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,33.0,0.0,0.981990521327014,0.2,1.0,0.51,0.49
2122,2,10.0,14.0,1.0,13.0,1.0,0.0,3.0,17.0,36.0,37.0,28.0,0.06,1.0,12.0,3.0,232.0,32.0,6.0,14.0,1.0,7.98076923076923,36.0,0.0,0.981990521327014,0.2,1.0,0.54,0.46
2122,3,10.0,5.0,1.0,13.0,1.0,0.0,0.0,17.0,4.0,41.0,28.0,0.95,1.0,93.0,3.0,2.0,3.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.3,0.933333333333333,1.0,0.51,0.49
2122,4,10.0,41.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,104.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,12.6,1.0,7.98076923076923,31.0,0.0,0.981990521327014,0.933333333333333,1.0,0.51,0.49
2122,5,10.0,10.0,4.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,1.0,0.06,1.0,93.0,11.0,250.0,32.0,1.0,4.86538461538461,1.0,4.1,7.0,0.0,0.981990521327014,0.1,1.0,0.51,0.49
2122,6,9.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,212.0,0.06,1.0,71.0,3.0,39.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,2.0,0.0,0.981990521327014,0.1,1.0,0.51,0.49
2122,7,10.0,20.0,1.0,12.0,1.0,0.0,11.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,0.0,18.7,1.0,7.98076923076923,0.0,0.0,0.4,0.933333333333333,1.0,0.51,0.49
2122,8,10.0,10.0,1.0,13.0,1.0,0.0,8.0,39.0,4.0,37.0,28.0,3.0,8.0,93.0,3.0,243.0,10.0,2.0,28.1,1.0,7.98076923076923,28.0,0.0,0.981990521327014,0.4,1.0,0.53,0.47
2122,9,10.0,10.0,1.0,77.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,4.0,57.0,27.0,6.0,0.7,1.0,7.98076923076923,35.0,0.0,0.981990521327014,0.0,1.0,0.53,0.47
2122,10,10.0,28.0,1.0,13.0,1.0,0.0,3.0,17.0,39.0,37.0,28.0,0.16,1.0,70.0,3.0,2.0,32.0,2.0,1.3,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,2.0,0.52,0.48
2122,11,10.0,10.0,1.0,13.0,1.0,0.0,7.0,17.0,4.0,56.0,28.0,0.06,1.0,37.0,3.0,133.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.52,0.48
2122,12,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,64.0,28.0,0.06,13.0,5.0,3.0,180.0,21.0,2.0,0.6,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.51,0.49
2122,13,10.0,10.0,1.0,49.0,1.0,0.0,3.0,12.0,4.0,37.0,28.0,0.06,1.0,36.0,3.0,48.0,32.0,2.0,61.9,1.0,7.98076923076923,18.0,0.0,0.981990521327014,0.933333333333333,1.0,0.51,0.49
2122,14,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,64.0,28.0,0.06,1.0,5.0,3.0,180.0,21.0,2.0,0.6,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.51,0.49
2122,15,14.0,10.0,1.0,13.0,1.0,14.0,8.0,17.0,4.0,37.0,128.0,0.06,7.0,45.0,3.0,158.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,33.0,0.0,0.981990521327014,0.933333333333333,1.0,0.51,0.49
2122,16,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.21,1.0,93.0,3.0,44.0,32.0,2.0,4.86538461538461,1.0,0.9,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.51,0.49
2122,17,3.0,10.0,2.0,13.0,1.0,12.0,4.0,17.0,4.0,37.0,28.0,0.06,1.0,26.0,5.0,118.0,4.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.51,0.49
2122,18,10.0,10.0,1.0,13.0,1.0,14.0,8.0,17.0,4.0,37.0,128.0,0.06,1.0,45.0,3.0,158.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,33.0,0.0,0.981990521327014,0.933333333333333,1.0,0.54,0.46
2122,19,10.0,10.0,1.0,81.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,1.08,1.0,93.0,3.0,2.0,32.0,2.0,9.9,1.0,7.98076923076923,28.0,0.0,0.981990521327014,0.1,1.0,0.51,0.49
2122,20,10.0,10.0,1.0,13.0,1.0,0.0,13.0,17.0,4.0,37.0,28.0,0.21,1.0,93.0,3.0,44.0,32.0,2.0,4.86538461538461,1.0,0.9,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.51,0.49
2122,21,10.0,10.0,1.0,13.0,1.0,0.0,0.0,17.0,4.0,41.0,28.0,0.95,1.0,93.0,3.0,2.0,3.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.3,0.933333333333333,1.0,0.52,0.48
2122,22,14.0,10.0,1.0,13.0,1.0,14.0,8.0,17.0,4.0,37.0,128.0,0.06,1.0,45.0,3.0,158.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,33.0,0.0,0.981990521327014,0.933333333333333,1.0,0.52,0.48
2122,23,10.0,13.0,1.0,13.0,1.0,0.0,3.0,22.0,4.0,72.0,28.0,2.52,1.0,93.0,3.0,2.0,32.0,2.0,23.5,1.0,7.98076923076923,12.0,0.0,0.981990521327014,0.3,1.0,0.52,0.48
2122,24,20.0,10.0,2.0,13.0,1.0,0.0,14.0,17.0,5.0,37.0,37.0,0.06,1.0,93.0,7.0,2.0,32.0,2.0,15.9,1.0,7.98076923076923,5.0,0.0,0.981990521327014,0.2,1.0,0.51,0.49
