Antecedent,Antecedent Coverage %,Confidence,Lift
0.66 < RatioCommentToCode <= 1.27,0.20376,0.97973,1.16721
RatioCommentToCode > 2.79,0.19917,0.97696,1.16391
0.09 < MAJOR_LINE <= 0.43,0.05645,0.97561,1.1623
1 < PercentLackOfCohesion <= 21,0.12207,0.96617,1.15105
1.27 < RatioCommentToCode <= 2.79,0.17256,0.96543,1.15017
MaxNesting_Mean <= 0,0.2905,0.95577,1.13866
0 < MaxNesting_Mean <= 0.26,0.11335,0.95547,1.1383
0.985 < MINOR_LINE <= 1.425,0.30014,0.94954,1.13125
0.86 < CountInput_Mean <= 2.04,0.21661,0.94915,1.13078
-0.14 < MAJOR_LINE <= 0.09 & 0.966 < AvgEssential <= 1.052,0.26985,0.94388,1.1245
