Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.655,0.19258,0.98608,1.18839
0.92 < RatioCommentToCode <= 1.655,0.18901,0.97636,1.17668
0.555 < RatioCommentToCode <= 0.92,0.20509,0.97386,1.17366
1.2 < CountInput_Mean <= 2.32,0.1975,0.95249,1.14791
1.05 < MINOR_LINE <= 1.7,0.14835,0.9488,1.14346
19.6 < CountLineComment <= 30.8,0.28105,0.938,1.13045
2.32 < CountInput_Mean <= 3.52,0.19526,0.93135,1.12243
MaxNesting_Mean <= 0.065,0.22431,0.93028,1.12114
0.3 < CountClassCoupled <= 2.22,0.22118,0.92323,1.11265
CountClassCoupled <= 0.3,0.20554,0.92174,1.11085
