Antecedent,Antecedent Coverage %,Confidence,Lift
-0.3 < CountClassCoupled <= 2.05 & 0.955 < CountOutput_Min <= 1.38,0.15982,0.98045,1.20077
RatioCommentToCode > 1.445,0.20089,0.97778,1.1975
15 < CountLineComment <= 26.6 & -0.35 < CountDeclMethodPrivate <= 0.16,0.22679,0.97244,1.19096
15 < CountLineComment <= 26.6 & -0.82 < CountDeclClassMethod <= 0.02,0.25134,0.96448,1.18121
-0.3 < CountClassCoupled <= 2.05 & 0.595 < CountDeclClass <= 1.02,0.23616,0.96219,1.17841
0.855 < RatioCommentToCode <= 1.445,0.18661,0.95694,1.17197
1.24 < CountInput_Mean <= 2.32,0.20714,0.95259,1.16664
-0.3 < CountClassCoupled <= 2.05 & 0.912 < CountPath_Min <= 1.08,0.24063,0.95176,1.16564
-0.3 < CountClassCoupled <= 2.05 & 0.988 < AvgEssential <= 1.182,0.23036,0.95155,1.16538
MaxNesting_Mean <= 0.03,0.24063,0.94805,1.16109
