Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 2.26,0.19449,0.98376,1.24714
1.2 < RatioCommentToCode <= 2.26,0.15253,0.96154,1.21898
-1.1 < CountClassCoupled <= 2.3 & 0.922 < CountPath_Min <= 1.024 & 0.7 < CountDeclClass <= 2.14,0.18141,0.9602,1.21728
0.62 < RatioCommentToCode <= 1.2,0.20939,0.95474,1.21036
13.2 < CountLineComment <= 31.4 & -0.22 < CountDeclClassMethod <= 1.06,0.31634,0.95435,1.20986
-0.18 < MAJOR_LINE <= 0.205 & -0.22 < CountDeclClassMethod <= 1.06,0.30235,0.94179,1.19394
MINOR_LINE <= 1.03,0.26579,0.93379,1.18379
0.76 < CountOutput_Min <= 1.35 & -0.02 < OWN_COMMIT <= 0.0125,0.19404,0.93256,1.18224
-0.69 < CountDeclMethodPrivate <= 0.16 & 0.7 < CountDeclClass <= 2.14,0.43005,0.9234,1.17063
13.2 < CountLineComment <= 31.4,0.36327,0.92174,1.16852
