Antecedent,Antecedent Coverage %,Confidence,Lift
1.22 < RatioCommentToCode <= 2.935,0.15896,0.98516,1.23145
0.55 < CountClassBase <= 1.035 & -0.25 < CountClassCoupled <= 2.25,0.09057,0.98438,1.23047
-0.25 < CountClassCoupled <= 2.25 & 0.97 < CountOutput_Min <= 1.215,0.11698,0.98387,1.22984
CountClassDerived > 2.44 & -1.35 < CountDeclClass <= 2.5,0.08679,0.9837,1.22962
1.06 < CountClassDerived <= 2.44 & -1.35 < CountDeclClass <= 2.5,0.08066,0.98246,1.22807
RatioCommentToCode > 2.935,0.2033,0.97448,1.2181
0.605 < RatioCommentToCode <= 1.22,0.18113,0.96094,1.20117
0.98 < CountInput_Mean <= 2.02 & -1.35 < CountDeclClass <= 2.5,0.17783,0.95756,1.19695
-0.25 < CountClassCoupled <= 2.25 & 0.958 < AvgEssential <= 1.098,0.19858,0.95487,1.19359
0.97 < CountOutput_Min <= 1.215 & -1.38 < CountDeclMethodPrivate <= 0.06,0.1967,0.94964,1.18705
