Antecedent,Antecedent Coverage %,Confidence,Lift
-0.8 < CountClassCoupled <= 2.35 & 0.83 < CountOutput_Min <= 1.195,0.15601,0.98281,1.19421
-0.8 < CountClassCoupled <= 2.35 & 0.795 < CountDeclClass <= 1.155,0.1949,0.97706,1.18723
RatioCommentToCode > 1.61,0.19803,0.97065,1.17944
-0.205 < MAJOR_LINE <= 0.205 & -0.26 < CountDeclClassMethod <= 0.05,0.28833,0.95659,1.16235
13.8 < CountLineComment <= 28.8,0.33214,0.95424,1.1595
0.52 < RatioCommentToCode <= 0.86,0.19848,0.9527,1.15763
MINOR_LINE <= 1.02,0.2785,0.95185,1.15659
0.86 < RatioCommentToCode <= 1.61,0.18418,0.95146,1.15612
1.02 < CountInput_Mean <= 2.32,0.20072,0.951,1.15556
0.795 < CountDeclClass <= 1.155 & -0.49 < CountDeclMethodPrivate <= 0.15,0.34645,0.94839,1.15239
