Antecedent,Antecedent Coverage %,Confidence,Lift
0.05 < CountClassCoupled <= 2.55 & 0.894 < CountPath_Min <= 1.05,0.16262,0.98538,1.24236
0.05 < CountClassCoupled <= 2.55 & 0.725 < CountOutput_Min <= 1.2,0.12934,0.98162,1.23762
-0.175 < MAJOR_LINE <= 0.285 & 0.725 < CountOutput_Min <= 1.2,0.15407,0.9784,1.23355
0.05 < CountClassCoupled <= 2.55 & 0.68 < CountDeclClass <= 1.075,0.14218,0.97324,1.22706
0.05 < CountClassCoupled <= 2.55 & 0.996 < AvgEssential <= 1.106,0.16738,0.97159,1.22497
0.725 < CountOutput_Min <= 1.2 & -0.39 < CountDeclMethodPrivate <= 0.19,0.22777,0.9666,1.21868
MaxNesting_Mean <= 0.065 & 0.894 < CountPath_Min <= 1.05,0.1379,0.96552,1.21732
-0.08 < AvgLineComment <= 0.46 & 0.725 < CountOutput_Min <= 1.2,0.12173,0.96484,1.21647
0.89 < RatioCommentToCode <= 1.695,0.20019,0.962,1.21288
-0.175 < MAJOR_LINE <= 0.285 & 0.894 < CountPath_Min <= 1.05,0.19639,0.96126,1.21195
