Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.74,0.20207,0.99332,1.18984
1.1 < CountInput_Mean <= 2.24 & 0.918 < CountPath_Min <= 1.084,0.15347,0.96481,1.15569
0.905 < RatioCommentToCode <= 1.74,0.17642,0.95918,1.14895
-0.16 < AvgLineComment <= 0.56 & 0.645 < CountDeclClass <= 1.08,0.19082,0.94811,1.13569
CountClassBase <= 0.906,0.13096,0.94158,1.12787
1.04 < MINOR_LINE <= 1.65,0.14086,0.9393,1.12513
0.05 < MaxNesting_Mean <= 0.46,0.17597,0.93606,1.12126
MaxNesting_Mean <= 0.05,0.22727,0.93267,1.1172
CountClassCoupled <= 0.3,0.20252,0.93111,1.11533
0.53 < RatioCommentToCode <= 0.905,0.20702,0.93043,1.11452
