Antecedent,Antecedent Coverage %,Confidence,Lift
1.22 < CountInput_Mean <= 2.5 & -0.82 < CountDeclClassMethod <= 0.07,0.13017,0.98556,1.21722
0.505 < RatioCommentToCode <= 0.85 & -0.18 < CountDeclMethodPrivate <= 1.04,0.14192,0.98344,1.21461
RatioCommentToCode > 1.44,0.19878,0.974,1.20294
1.15 < CountClassBase <= 1.73 & -0.041 < OWN_COMMIT <= 0.006,0.09727,0.97101,1.19926
0.3 < CountClassCoupled <= 3.25 & 0.82 < CountPath_Min <= 1.085,0.17951,0.96859,1.19626
1.22 < CountInput_Mean <= 2.5 & 0.82 < CountPath_Min <= 1.085,0.14474,0.96753,1.19496
17.2 < CountLineComment <= 33.2 & -0.18 < CountDeclMethodPrivate <= 1.04,0.26927,0.96684,1.1941
0.3 < CountClassCoupled <= 3.25 & 0.99 < AvgEssential <= 1.17,0.19784,0.96675,1.19398
0.3 < CountClassCoupled <= 3.25 & 0.9 < CountDeclInstanceVariable <= 8.2,0.16541,0.96591,1.19295
0.3 < CountClassCoupled <= 3.25 & -0.18 < CountDeclMethodPrivate <= 1.04,0.23731,0.96238,1.18859
