Antecedent,Antecedent Coverage %,Confidence,Lift
0.49 < RatioCommentToCode <= 0.85 & -0.245 < CountDeclClassMethod <= 0.065,0.13546,0.98976,1.21639
RatioCommentToCode > 1.55,0.19926,0.96288,1.18335
-0.16 < MAJOR_LINE <= 0.235 & 0.83 < CountDeclClass <= 1.05,0.20573,0.95506,1.17374
0.91 < CountOutput_Min <= 1.325 & -0.245 < CountDeclClassMethod <= 0.065,0.25844,0.95349,1.17182
0.85 < RatioCommentToCode <= 1.55,0.184,0.95226,1.17031
0.91 < CountOutput_Min <= 1.325 & -0.051 < OWN_COMMIT <= 0.0085,0.22469,0.94856,1.16576
-0.16 < MAJOR_LINE <= 0.235 & 0.835 < CountPath_Min <= 1.06,0.23116,0.944,1.16015
0.49 < RatioCommentToCode <= 0.85,0.2025,0.93836,1.15322
1.26 < CountInput_Mean <= 2.58,0.21221,0.93682,1.15133
CountClassDerived > 1.03,0.16412,0.92676,1.13897
