Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.8,0.19777,0.99323,1.18784
0.865 < RatioCommentToCode <= 1.8,0.19688,0.97279,1.1634
-0.35 < CountClassCoupled <= 2.6 & -0.66 < CountDeclClassMethod <= 0.06,0.2317,0.96532,1.15446
-0.35 < CountClassCoupled <= 2.6 & 0.934 < CountPath_Min <= 1.046,0.20893,0.96154,1.14994
0.185 < MAJOR_LINE <= 0.755,0.11964,0.94403,1.12901
1.07 < MINOR_LINE <= 1.78,0.15045,0.94362,1.12852
MaxNesting_Mean <= 0.05,0.2308,0.94197,1.12655
MINOR_LINE <= 1.07,0.24598,0.93466,1.1178
CountClassBase <= 0.775,0.19241,0.93271,1.11547
-0.66 < CountDeclClassMethod <= 0.06 & 0.78 < CountDeclClass <= 2.14,0.46563,0.92905,1.11109
