Antecedent,Antecedent Coverage %,Confidence,Lift
0.845 < RatioCommentToCode <= 1.54,0.20491,0.99346,1.18496
0.915 < CountClassBase <= 1.16 & -0.115 < MAJOR_LINE <= 0.13,0.15045,0.98516,1.17506
-0.24 < CountDeclInstanceVariable <= 1.38 & -0.115 < MAJOR_LINE <= 0.13,0.18125,0.9803,1.16926
-0.15 < CountClassCoupled <= 2 & 0.93 < CountOutput_Min <= 1.29,0.14241,0.97806,1.16658
-0.115 < MAJOR_LINE <= 0.13 & 0.77 < CountDeclClass <= 1.15,0.23884,0.97757,1.166
RatioCommentToCode > 1.54,0.19286,0.97685,1.16515
-0.15 < CountClassCoupled <= 2 & 0.77 < CountDeclClass <= 1.15,0.20089,0.97556,1.1636
-0.11 < AvgLineComment <= 0.51 & 0.93 < CountOutput_Min <= 1.29,0.12411,0.97482,1.16272
0.93 < CountOutput_Min <= 1.29 & -0.33 < CountDeclMethodPrivate <= 0.085,0.2442,0.96892,1.15569
-0.24 < CountDeclInstanceVariable <= 1.38 & 0.99 < AvgEssential <= 1.124,0.21071,0.96398,1.1498
