Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.965,0.19224,0.97183,1.16599
-0.185 < MAJOR_LINE <= 0.19 & 0.64 < CountDeclClass <= 1.065,0.20578,0.96272,1.15505
0.52 < RatioCommentToCode <= 1.02,0.22067,0.96115,1.15317
0.96 < CountInput_Mean <= 2.12,0.22292,0.95344,1.14392
1.02 < RatioCommentToCode <= 1.965,0.1602,0.94648,1.13557
11.8 < CountLineComment <= 26.4,0.28971,0.93146,1.11756
0.19 < MAJOR_LINE <= 0.765,0.12184,0.92963,1.11535
-0.021 < OWN_COMMIT <= 0.0165 & 0.855 < CountPath_Min <= 1.1,0.34296,0.92895,1.11454
0.28 < CountClassCoupled <= 1.86,0.20532,0.91868,1.10222
1.14 < CountDeclInstanceVariable <= 3.04,0.17554,0.91774,1.10109
