test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,17.0,7.0,1.0,1.0,7.0,2.0,1.0,418.0,70.0,2.0,32.0,3.0,0.0,3.0,1099.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7410097,0.25899032
57,1,17.0,7.0,1.0,1.0,0.0,12.0,1.0,418.0,8.0,2.0,7.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,21.0,0.0,1.0,0.0,1.0,1.0,0.5632391,0.4367609
57,2,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,9.0,2.0,32.0,21.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.586133,0.41386697
57,3,17.0,7.0,1.0,28.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,21.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.8166535,0.18334651
57,4,17.0,7.0,1.0,1.0,0.0,2.0,1.0,1158.0,26.0,2.0,32.0,30.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.7080338,0.29196623
57,5,17.0,7.0,1.0,28.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,21.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.5287553,0.4712447
57,6,17.0,7.0,1.0,42.0,0.0,7.0,1.0,418.0,26.0,2.0,1.0,151.0,0.0,3.0,19.0,14.0,0.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8394691,0.16053094
57,7,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,20.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,2.0,1.0,0.0,6.0,3.0,0.6161243,0.38387576
57,8,0.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,33.0,32.0,33.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.68632877,0.31367123
57,9,17.0,7.0,1.0,1.0,7.0,2.0,1.0,418.0,26.0,2.0,32.0,3.0,0.0,3.0,1099.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7410097,0.25899032
104,0,15.0,0.0,3.0,3.0,4.0,5.0,5.0,23.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,32.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.7025366,0.2974634
104,1,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,1.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.8214435,0.17855652
104,2,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,7.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.8650037,0.13499631
104,3,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,5.0,7.0,0.8093305,0.19066949
104,4,15.0,0.0,3.0,3.0,4.0,5.0,7.0,23.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,32.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.7025366,0.2974634
104,5,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,16.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,4.0,0.5497998,0.45020023
104,6,8.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,4.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.77755105,0.22244896
104,7,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,12.0,2.0,2.0,8.06060606060606,1.0,63.0,0.0,0.5,0.0,2.0,7.0,0.5260074,0.4739926
104,8,15.0,0.0,3.0,18.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,5.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.8847054,0.11529457
104,9,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,1.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,9.0,0.8214435,0.17855652
115,0,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,55.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.7743744,0.22562559
115,1,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,6.6,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.5286112,0.47138885
115,2,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.6620972,0.3379028
115,3,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,8.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.6748706,0.32512936
115,4,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,0.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.7791464,0.22085363
115,5,4.0,0.0,2.0,1.0,0.0,4.0,7.0,23.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.5154607,0.4845393
115,6,4.0,0.0,2.0,1.0,0.0,4.0,1.0,132.0,30.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.70853317,0.29146683
115,7,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,7.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.88675034,0.113249674
115,8,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,5.0,7.0,0.98177105,0.01822892
115,9,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,0.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.72048473,0.2795153
141,0,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1835.0,10.0,1.0,1.0,4.2,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.5921068,0.40789315
141,1,0.0,0.0,3.0,0.0,1.0,6.0,5.0,887.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.86196655,0.13803343
141,2,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,10.0,1.0,1.0,14.25,15.0,1.0,0.0,1.0,0.0,3.0,3.0,0.7374659,0.26253408
141,3,0.0,0.0,3.0,0.0,1.0,12.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.5232372,0.47676274
141,4,0.0,0.0,3.0,0.0,1.0,7.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,3.9,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.52879906,0.47120097
141,5,0.0,0.0,4.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.6474214,0.35257858
