test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,0.0,1.0,1.0,0.98757666,0.012423359
104.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,178.0,3.0,5.0,4.0,22.0,0.0,2.0,0.0,21.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,0.9636825,0.0363175
115.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,132.0,1.0,4.0,7.0,16.0,1.0,3.0,0.0,7.0,1.0,2.0,3.4,1.0,1.0,0.0,0.8,0.0,2.0,1.0,0.8620351,0.13796492
141.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,7.0,44.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0,7.0,3.0,1.0,13.7,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9899384,0.010061626
148.0,0.0,2.0,0.0,3.0,0.0,12.0,11.0,4.0,170.0,1.0,0.0,0.0,11.0,1.0,1.0,0.0,17.0,1.0,0.0,5.8,1.0,1.0,0.0,0.4,0.0,1.0,2.0,0.91943353,0.08056648
152.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,83.0,5.0,16.0,37.0,82.0,0.0,3.0,2.0,26.0,4.0,0.0,3.1,0.0,1.0,0.0,0.6,3.0,6.0,5.0,0.9510636,0.048936438
195.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,3.0,73.0,2.0,8.0,6.0,11.0,1.0,4.0,0.0,10.0,3.0,0.0,6.8,0.0,1.0,0.0,0.6,0.0,2.0,4.0,0.9396806,0.060319412
310.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,38.0,1.0,4.0,17.0,35.0,0.0,1.0,0.0,12.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9292598,0.070740245
331.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,29.0,1.0,0.0,2.0,29.0,0.0,3.0,0.0,10.0,1.0,0.0,2.3,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.9668344,0.033165578
491.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,139.0,1.0,1.0,21.0,47.0,0.0,3.0,0.0,18.0,1.0,0.0,1.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.90456665,0.095433384
589.0,0.0,2.0,0.0,1.0,1.0,9.0,2.0,2.0,312.0,18.0,9.0,20.0,87.0,0.0,3.0,3.0,22.0,2.0,0.0,3.1,1.0,1.0,0.0,0.7,0.0,4.0,5.0,0.95969963,0.040300388
599.0,0.0,0.0,81.0,1.0,0.0,0.0,11.0,1.0,963.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9374178,0.06258217
