test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
10,0,20.0,52.0,13.0,0.0,1.0,2.0,1813.0,1.0,2.0,13.0,3.0,10.43,5.0,6.0,1.0,0.0,0.0,1.0,4.52173913043478,240.0,14.0,1.48,0.0,88.0,0.914331465172138,3.0,2.0,0.5038834172994717,0.4961165827005282
10,1,20.0,52.0,13.0,0.0,1.0,2.0,1813.0,1.0,2.0,13.0,3.0,10.43,5.0,6.0,1.0,0.0,0.0,1.0,4.52173913043478,240.0,14.0,1.48,0.0,15553.0,0.914331465172138,3.0,2.0,0.5250017333733468,0.4749982666266532
10,2,20.0,0.0,2.0,0.0,57.0,379.0,542.0,3.0,11.0,13.0,3.0,0.99,564.0,16.0,1.0,51.0,0.0,2.0,4.52173913043478,96.0,2.0,4.1,0.0,88.0,0.914331465172138,2.0,2.0,0.5547262950954683,0.4452737049045316
10,3,20.0,0.0,2.0,55.0,1.0,7.0,542.0,11.0,38.0,13.0,3.0,0.99,678.0,14.0,1.0,77.0,0.0,1.0,4.52173913043478,39.0,0.0,4.1,0.0,10242.0,0.9,0.0,2.0,0.5825564613274481,0.41744353867255185
10,4,20.0,0.0,2.0,0.0,57.0,379.0,542.0,3.0,11.0,13.0,3.0,0.99,564.0,16.0,1.0,51.0,0.0,2.0,4.52173913043478,96.0,9.0,4.1,0.0,88.0,0.914331465172138,2.0,2.0,0.5564118160498626,0.4435881839501375
10,5,20.0,67.0,2.0,257.0,71.0,7.0,542.0,3.0,0.0,13.0,3.0,0.99,5.0,89.0,1.0,0.0,0.0,3.0,226.7,332.0,2.0,3.6,3.0,17136.0,0.914331465172138,3.0,2.0,0.503386365620083,0.49661363437991696
10,6,20.0,0.0,2.0,0.0,57.0,379.0,542.0,3.0,11.0,13.0,3.0,0.99,564.0,16.0,1.0,51.0,0.0,2.0,4.52173913043478,96.0,9.0,4.1,0.0,88.0,0.9,2.0,2.0,0.5614797105965925,0.4385202894034075
10,7,20.0,67.0,2.0,257.0,71.0,7.0,930.0,3.0,0.0,13.0,3.0,0.99,5.0,89.0,1.0,0.0,0.0,3.0,226.7,332.0,2.0,3.6,3.0,17136.0,0.914331465172138,3.0,2.0,0.503386365620083,0.49661363437991696
10,8,20.0,52.0,13.0,10.0,1.0,2.0,1813.0,1.0,2.0,13.0,3.0,10.43,5.0,6.0,1.0,0.0,0.0,1.0,4.52173913043478,240.0,14.0,1.48,0.0,15553.0,0.914331465172138,3.0,2.0,0.514151494741899,0.4858485052581009
10,9,20.0,64.0,2.0,128.0,36.0,7.0,542.0,1.0,53.0,13.0,3.0,18.54,351.0,89.0,1.0,0.0,0.0,4.0,4.52173913043478,0.0,18.0,1.48,0.0,88.0,0.8,4.0,11.0,0.5335830562853021,0.4664169437146979
10,10,20.0,0.0,2.0,0.0,57.0,379.0,542.0,3.0,11.0,13.0,3.0,0.99,564.0,16.0,1.0,51.0,0.0,2.0,4.52173913043478,96.0,9.0,4.1,0.0,11380.0,0.9,2.0,2.0,0.5713069416973302,0.42869305830266985
10,11,20.0,41.0,2.0,0.0,42.0,7.0,2287.0,10.0,46.0,20.0,3.0,0.99,243.0,89.0,1.0,0.0,0.0,1.0,4.52173913043478,54.0,22.0,1.7,0.0,16148.0,0.914331465172138,6.0,2.0,0.5189315481358707,0.4810684518641292
10,12,146.0,0.0,2.0,0.0,57.0,379.0,542.0,3.0,11.0,13.0,3.0,0.99,564.0,16.0,1.0,51.0,0.0,2.0,4.52173913043478,96.0,9.0,4.1,0.0,11380.0,0.9,2.0,2.0,0.604701808392025,0.39529819160797497
10,13,93.0,0.0,2.0,0.0,81.0,7.0,542.0,9.0,30.0,116.0,3.0,15.07,608.0,5.0,1.0,97.0,0.0,1.0,4.52173913043478,221.0,10.0,1.48,0.0,5121.0,0.7,0.0,2.0,0.5325664242977236,0.4674335757022764
10,14,20.0,41.0,2.0,295.0,42.0,7.0,2287.0,10.0,46.0,20.0,3.0,0.99,243.0,89.0,1.0,0.0,0.0,1.0,4.52173913043478,54.0,22.0,1.7,0.0,16148.0,0.914331465172138,6.0,2.0,0.5954247278624561,0.40457527213754385
10,15,121.0,0.0,2.0,214.0,31.0,109.0,2991.0,6.0,34.0,13.0,3.0,24.31,353.0,89.0,1.0,0.0,0.0,1.0,4.52173913043478,127.0,2.0,4.5,2.0,17115.0,0.914331465172138,6.0,2.0,0.5194708017917211,0.48052919820827894
10,16,53.0,44.0,9.0,272.0,63.0,227.0,542.0,13.0,34.0,13.0,15.0,22.93,5.0,89.0,1.0,112.0,0.0,6.0,4.52173913043478,169.0,1.0,4.2,4.0,3115.0,0.914331465172138,0.0,2.0,0.5062111973143787,0.4937888026856213
10,17,146.0,0.0,2.0,0.0,57.0,379.0,2803.0,3.0,11.0,13.0,3.0,0.99,564.0,16.0,1.0,51.0,0.0,2.0,4.52173913043478,96.0,9.0,4.1,0.0,11380.0,0.9,2.0,2.0,0.604701808392025,0.39529819160797497
10,18,20.0,1.0,18.0,244.0,38.0,7.0,542.0,8.0,51.0,13.0,3.0,10.36,479.0,37.0,1.0,8.0,0.0,3.0,119.7,284.0,10.0,1.9,0.0,11250.0,0.6,0.0,2.0,0.5129581858417136,0.4870418141582864
10,19,93.0,0.0,6.0,0.0,81.0,7.0,829.0,9.0,30.0,116.0,3.0,15.07,608.0,5.0,1.0,97.0,0.0,1.0,4.52173913043478,221.0,10.0,1.48,0.0,5121.0,0.7,0.0,8.0,0.6286239188393142,0.37137608116068577
10,20,146.0,0.0,2.0,0.0,57.0,379.0,2803.0,3.0,11.0,13.0,11.0,0.99,564.0,16.0,1.0,51.0,0.0,2.0,4.52173913043478,96.0,9.0,4.1,0.0,11380.0,0.9,2.0,2.0,0.586871095611835,0.413128904388165
10,21,20.0,41.0,9.0,295.0,42.0,7.0,2287.0,10.0,46.0,20.0,3.0,0.99,243.0,61.0,1.0,0.0,0.0,1.0,4.52173913043478,54.0,22.0,1.7,0.0,16148.0,0.914331465172138,6.0,2.0,0.5371940330036222,0.4628059669963777
10,22,93.0,0.0,6.0,0.0,81.0,7.0,829.0,9.0,30.0,116.0,3.0,15.07,608.0,5.0,1.0,97.0,0.0,3.0,4.52173913043478,221.0,10.0,1.48,0.0,5121.0,0.7,0.0,8.0,0.6548303555397618,0.34516964446023823
1955,0,50.0,0.0,1.0,114.0,1.0,3.0,460.0,3.0,24.0,18.0,24.0,24.5,572.0,97.0,2.0,0.0,3.0,1.0,4.54054054054054,54.0,0.0,0.564102564102564,0.0,16567.0,1.0,0.0,0.0,0.5723947369806355,0.42760526301936447
1955,1,50.0,0.0,1.0,59.0,1.0,3.0,460.0,3.0,38.0,18.0,24.0,0.5,678.0,14.0,2.0,77.0,3.0,1.0,4.54054054054054,39.0,0.0,4.1,0.0,10242.0,0.929274292742927,0.0,0.0,0.6123701261455421,0.3876298738544579
1955,2,50.0,0.0,1.0,243.0,1.0,3.0,460.0,3.0,49.0,18.0,24.0,0.5,1.0,99.0,2.0,0.0,3.0,1.0,4.54054054054054,38.0,0.0,2.8,0.0,1604.0,0.7,0.0,0.0,0.5115026234087281,0.48849737659127185
1955,3,50.0,0.0,1.0,114.0,1.0,3.0,460.0,3.0,24.0,18.0,24.0,24.5,572.0,97.0,2.0,0.0,3.0,1.0,4.54054054054054,54.0,0.0,0.564102564102564,1.0,16567.0,1.0,0.0,0.0,0.5699821460609602,0.4300178539390398
1955,4,50.0,0.0,1.0,55.0,1.0,3.0,460.0,3.0,38.0,18.0,24.0,0.5,678.0,14.0,2.0,77.0,3.0,1.0,4.54054054054054,39.0,0.0,4.1,0.0,10242.0,0.929274292742927,0.0,0.0,0.6123701261455421,0.3876298738544579
1955,5,50.0,0.0,1.0,55.0,1.0,3.0,460.0,3.0,38.0,18.0,24.0,0.5,678.0,14.0,2.0,77.0,3.0,1.0,4.54054054054054,39.0,0.0,4.1,0.0,10242.0,0.9,0.0,0.0,0.5993584617141477,0.40064153828585225
