test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
10,0,126.0,88.0,1.0,171.0,0.0,4.0,494.0,3.0,5.0,3.0,10.0,20.6,275.0,48.0,0.0,1.0,16.0,2.0,171.5,142.0,2.0,0.7,0.0,46.0,0.9,4.0,0.0,0.5650137335302201,0.43498626646977984
1955,0,7.0,0.0,1.0,5.0,2.0,4.0,1429.0,13.0,0.0,8.0,48.0,27.59,602.0,84.0,4.0,0.0,4.0,4.0,3.10909090909091,0.0,16.0,0.0,0.0,1565.0,1.0,0.0,0.0,0.5336542128935099,0.4663457871064901
1955,1,0.0,0.0,1.0,0.0,0.0,4.0,722.0,1.0,3.0,3.0,127.0,1.23,0.0,98.0,1.0,1.0,0.0,2.0,0.394366197183099,0.0,0.0,0.0625,0.0,6.0,1.0,0.0,0.0,0.823965958772974,0.17603404122702598
1955,2,28.0,1.0,1.0,163.0,4.0,2.0,354.0,1.0,0.0,13.0,3.0,0.54,176.0,87.0,1.0,0.0,1.0,1.0,5.59375,1.0,14.0,4.6,0.0,1264.0,0.669312169312169,0.0,0.0,0.546407251015161,0.453592748984839
1955,3,22.0,0.0,1.0,3.0,79.0,6.0,375.0,8.0,28.0,3.0,43.0,7.88,24.0,73.0,0.0,0.0,0.0,2.0,3.24528301886792,54.0,11.0,4.3,0.0,2032.0,1.1,0.0,0.0,0.5265430038925782,0.4734569961074217
16,0,8.0,0.0,1.0,0.0,0.0,2.0,144.0,1.0,2.0,9.0,30.0,0.23,1.0,87.0,2.0,0.0,12.0,2.0,5.85,0.0,1.0,1.0952380952381,0.0,272.0,1.0,0.0,1.0,0.5419268595486176,0.45807314045138237
16,1,100.0,0.0,2.0,89.0,29.0,225.0,180.0,12.0,51.0,1109.0,1.0,10.34,12.0,1.0,1.0,30.0,4.0,0.0,6.78571428571429,46.0,16.0,1.6875,0.0,241.0,0.774253731343284,0.0,4.0,0.5095644070753209,0.49043559292467903
16,2,6.0,2.0,1.0,167.0,9.0,353.0,112.0,1.0,1.0,1.0,5.0,0.84,1.0,81.0,2.0,0.0,3.0,2.0,1.78571428571429,0.0,1.0,4.3,0.0,17469.0,1.0,0.0,1.0,0.6027837258900353,0.39721627410996474
1956,0,1.0,0.0,1.0,2.0,4.0,4.0,94.0,1.0,55.0,0.0,7.0,1.04,0.0,65.0,1.0,0.0,5.0,2.0,2.1,131.0,1.0,0.583333333333333,0.0,227.0,0.972972972972973,0.0,1.0,0.5700503405267485,0.42994965947325153
1956,1,0.0,0.0,1.0,0.0,0.0,10.0,83.0,1.0,0.0,6.0,6.0,0.82,0.0,52.0,1.0,0.0,4.0,1.0,8.0,0.0,2.0,0.0,0.0,214.0,0.971291866028708,3.0,1.0,0.5467390442818769,0.4532609557181231
1957,0,0.0,0.0,1.0,5.0,1.0,40.0,55.0,1.0,45.0,0.0,2.0,0.74,1.0,65.0,1.0,0.0,3.0,5.0,5.0,2.0,1.0,2.5,0.0,2859.0,0.883561643835616,0.0,1.0,0.596588529599554,0.403411470400446
1957,1,0.0,0.0,1.0,222.0,1.0,6.0,72.0,1.0,0.0,4.0,7.0,0.8,0.0,67.0,0.0,0.0,4.0,1.0,1.57142857142857,1.0,2.0,0.666666666666667,0.0,195.0,0.962566844919786,0.0,1.0,0.5903390466409115,0.40966095335908853
1958,0,16.0,0.0,1.0,3.0,2.0,12.0,2113.0,2.0,2.0,1.0,6.0,0.64,636.0,88.0,4.0,0.0,1.0,2.0,5.08333333333333,0.0,1.0,0.814814814814815,0.0,0.0,1.0,1.0,0.0,0.7523868250420978,0.2476131749579023
1958,1,3.0,0.0,14.0,225.0,83.0,162.0,299.0,2.0,67.0,0.0,54.0,6.5,0.0,19.0,4.0,0.0,3.0,5.0,1.41025641025641,0.0,10.0,0.2,0.0,1084.0,1.0,0.0,1.0,0.5284873023848474,0.4715126976151526
1958,2,28.0,1.0,1.0,238.0,4.0,8.0,354.0,1.0,51.0,13.0,3.0,3.09,2.0,87.0,1.0,0.0,1.0,1.0,5.59375,1.0,10.0,4.3,0.0,1264.0,0.669312169312169,6.0,0.0,0.5057873067800822,0.49421269321991784
