test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1,0,1.0,1.0,1.0,5.0,28.0,4.0,15.0,0.1,0.0,90.0,5.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,0.0,14.0,0.5764395,0.42356053
1,1,1.0,1.0,1.0,26.0,28.0,4.0,15.0,0.1,16.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,0.0,7.0,0.6652129,0.33478707
1,2,1.0,1.0,1.0,10.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,1.0,2.0,0.54261625,0.45738372
1,3,1.0,1.0,1.0,20.0,28.0,4.0,15.0,0.1,33.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,0.0,6.0,0.71351784,0.28648216
1,4,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,2.0,90.0,3.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,0.0,8.0,0.53418803,0.46581194
1,5,1.0,1.0,1.0,12.0,28.0,4.0,15.0,0.1,13.0,90.0,0.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,0.0,4.0,0.60992646,0.39007354
1,6,1.0,1.0,1.0,23.0,28.0,4.0,15.0,0.1,0.0,90.0,1.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,2.0,5.0,0.544427,0.45557302
1,7,1.0,1.0,1.0,18.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,0.0,6.0,0.6783033,0.3216967
1,8,1.0,1.0,1.0,0.0,28.0,4.0,15.0,0.1,0.0,90.0,1.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,1.0,5.0,0.54107344,0.45892653
1,9,1.0,1.0,1.0,13.0,28.0,4.0,15.0,0.1,27.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,2.0,9.0,0.5284076,0.4715924
