test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1,0,1.0,1.0,1.0,26.0,28.0,4.0,15.0,0.1,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,0.0,7.0,0.6271634,0.37283662
24,0,6.0,1.0,22.0,19.0,227.0,8.0,318.0,29.61,0.0,100.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,14.0,0.62097156,0.3790284
64,0,3.0,1.0,1.0,17.0,22.0,6.0,0.0,30.1,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.99491453,0.0050854767
101,0,2.0,1.0,0.0,10.0,651.0,1.0,8.0,8.3,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.5697146,0.4302854
102,0,2.0,2.0,1.0,2.0,41.0,1.0,7.0,1.31,1.0,75.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.9775309,0.022469103
174,0,12.0,1.0,1.0,3.0,354.0,2.0,11.0,23.64,0.0,90.0,1.0,0.0,38.0,2.0,5.61386138613861,1.0,1.0,1.0,0.557692307692308,0.0,0.333333333333333,0.0,2.0,8.0,0.93769956,0.062300473
183,0,2.0,2.0,42.0,4.0,228.0,2.0,0.0,5.91,0.0,96.0,1.0,0.0,23.0,2.0,6.3,1.0,1.0,1.0,1.35416666666667,0.0,0.833333333333333,0.0,4.0,9.0,0.87770736,0.12229265
220,0,16.0,1.0,6.0,3.0,165.0,2.0,0.0,25.23,8.0,77.0,2.0,2.0,33.0,2.0,6.16279069767442,1.0,1.0,1.0,1.10869565217391,0.0,0.333333333333333,0.0,7.0,6.0,0.932301,0.067699015
1352,0,3.0,1.0,0.0,1.0,25.0,1.0,9.0,0.13,2.0,70.0,2.0,0.0,14.0,1.0,4.375,1.0,1.0,1.0,2.3,0.0,0.8,0.0,1.0,7.0,0.8002226,0.19977742
269,0,6.0,1.0,2.0,2.0,159.0,1.0,22.0,0.65,0.0,93.0,1.0,0.0,6.0,1.0,5.17021276595745,1.0,1.0,1.0,0.63265306122449,0.0,0.333333333333333,0.0,6.0,6.0,0.72280943,0.2771906
270,0,8.0,2.0,1.0,4.0,211.0,2.0,15.0,18.41,3.0,84.0,1.0,0.0,82.0,2.0,7.46153846153846,1.0,1.0,1.0,1.76744186046512,0.0,0.571428571428571,0.0,5.0,9.0,0.89825356,0.10174647
272,0,0.0,2.0,0.0,0.0,33.0,1.0,8.0,6.31,1.0,88.0,4.0,2.0,12.0,2.0,4.0,0.0,1.0,1.0,1.91666666666667,0.0,0.5,0.0,2.0,2.0,0.8004878,0.19951218
1356,0,12.0,1.0,0.0,0.0,30.0,1.0,1.0,0.09,0.0,94.0,1.0,0.0,30.0,2.0,4.44444444444444,0.0,1.0,1.0,4.4,0.0,1.0,0.0,1.0,0.0,0.70634437,0.29365563
283,0,0.0,1.0,0.0,1.0,50.0,1.0,5.0,0.37,0.0,85.0,2.0,0.0,9.0,2.0,3.35294117647059,0.0,1.0,1.0,1.0,0.0,0.9,0.0,3.0,4.0,0.7075578,0.2924422
285,0,54.0,3.0,2.0,8.0,546.0,2.0,2.0,40.63,23.0,86.0,2.0,0.0,121.0,2.0,7.43076923076923,0.0,0.0,1.0,2.16176470588235,0.0,0.454545454545455,0.0,4.0,12.0,0.9353497,0.06465031
