Antecedent,Antecedent Coverage %,Confidence,Lift
-30 < Added_lines <= 18 & -0.135 < CountDeclMethodDefault <= 0.32,0.37266,0.99874,1.11809
-0.65 < CountDeclClassVariable <= 0.13 & 0.765 < CountDeclClass <= 1.13,0.38015,0.99754,1.11674
CountClassCoupled <= 1.15,0.18727,0.9975,1.1167
MaxNesting_Mean <= 0.02 & -0.07 < MINOR_COMMIT <= 0.024,0.24251,0.99228,1.11085
3.95 < CountClassCoupled <= 7.2,0.23174,0.99192,1.11045
-0.78 < CountDeclClassMethod <= 0.28,0.44897,0.99062,1.10899
0.765 < CountDeclClass <= 1.13 & -0.07 < MINOR_COMMIT <= 0.024,0.51873,0.98827,1.10636
Added_lines <= -30,0.07865,0.9881,1.10617
0.28 < CountDeclClassMethod <= 1.3,0.11236,0.98333,1.10084
RatioCommentToCode > 1.85,0.19476,0.98317,1.10066
