Antecedent,Antecedent Coverage %,Confidence,Lift
14 < Added_lines <= 46.5,0.12364,1.0,1.06994
Added_lines <= -18,0.10232,1.0,1.06994
-0.01 < MaxNesting_Mean <= 0.21,0.29417,0.99839,1.06822
0.8 < CountClassCoupled <= 3.95,0.20654,0.99771,1.06749
-18 < Added_lines <= 14,0.3927,0.99638,1.06607
0.645 < CountDeclClass <= 1.075,0.51682,0.99633,1.06602
0.856 < CountClassBase <= 1.006 & -0.06 < CountDeclMethodDefault <= 0.47,0.31312,0.99546,1.06509
CountClassCoupled <= 0.8,0.19801,0.99522,1.06482
MINOR_LINE <= 1,0.26717,0.99291,1.06236
CountLineComment <= 13.8,0.18522,0.99233,1.06173
