Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.2,0.21913,0.99792,1.08653
-21.5 < Added_lines <= 11.5,0.40911,0.99777,1.08636
MAJOR_LINE <= -0.05,0.09658,0.99528,1.08365
1.2 < CountClassCoupled <= 3.3,0.18269,0.99002,1.07793
-0.05 < MAJOR_LINE <= 0.51,0.30661,0.9896,1.07746
MINOR_LINE <= 1.04,0.26105,0.98778,1.07549
-0.49 < CountDeclClassMethod <= 0.2,0.4738,0.9875,1.07518
-0.4 < CountDeclMethodPrivate <= 0.085,0.58223,0.98748,1.07516
3.3 < CountClassCoupled <= 6.2,0.22232,0.98566,1.07317
0.2 < CountDeclClassMethod <= 1.02,0.14305,0.98408,1.07145
