Antecedent,Antecedent Coverage %,Confidence,Lift
Added_lines <= -22,0.09958,0.99533,1.11637
-22 < Added_lines <= 29,0.40856,0.99431,1.11522
-0.58 < CountDeclClassMethod <= 0.44,0.42578,0.99344,1.11425
CountDeclClassMethod <= -0.58,0.09819,0.99052,1.11098
CountClassCoupled <= 1.15,0.22429,0.98963,1.10997
3.65 < CountClassCoupled <= 6.7,0.19265,0.98792,1.10806
MaxNesting_Mean <= 0.015,0.25081,0.98701,1.10704
0.655 < CountDeclClass <= 1.125 & -0.098 < MINOR_COMMIT <= 0.022,0.49698,0.98408,1.10375
0.44 < CountDeclClassMethod <= 1.68,0.16752,0.98333,1.10291
1.15 < CountClassCoupled <= 3.65,0.18799,0.98267,1.10217
