Antecedent,Antecedent Coverage %,Confidence,Lift
-0.82 < CountDeclClassVariable <= 0.28 & -0.121 < MINOR_COMMIT <= 0.039,0.44837,1.0,1.05599
-32 < Added_lines <= 17,0.39395,1.0,1.05599
PercentLackOfCohesion <= 3.5,0.22372,1.0,1.05599
CountClassBase <= 0.89,0.16233,1.0,1.05599
18.6 < CountLineComment <= 32.2,0.21209,0.99781,1.05368
CountLineComment <= 18.6,0.18605,0.9975,1.05335
0.33 < CountDeclClassMethod <= 1.19,0.13581,0.99658,1.05238
CountClassCoupled <= 1.15,0.22605,0.99588,1.05165
0.79 < CountDeclClass <= 1.14,0.54791,0.99491,1.05061
CountInput_Mean <= 1.26,0.20093,0.99306,1.04866
