Antecedent,Antecedent Coverage %,Confidence,Lift
0.75 < CountDeclClass <= 1.115 & 0.988 < AvgEssential <= 1.112,0.38868,0.99761,1.10926
0.18 < CountDeclClassMethod <= 2.12 & -0.048 < MINOR_COMMIT <= 0.026,0.18785,0.99506,1.10642
CountDeclClass <= 0.75,0.08071,0.99425,1.10552
0.04 < MAJOR_LINE <= 0.71,0.13219,0.99298,1.10411
-0.266 < CountDeclMethodProtected <= 0.004 & 0.988 < AvgEssential <= 1.112 & -0.048 < MINOR_COMMIT <= 0.026,0.42718,0.9924,1.10346
CountLineComment <= 14.6,0.17486,0.99204,1.10307
-2.38 < CountDeclClassMethod <= 0.18,0.48794,0.99144,1.1024
14.6 < CountLineComment <= 31.6,0.20037,0.99074,1.10162
MAJOR_LINE <= 0.04,0.26902,0.98966,1.10041
CountClassCoupled <= 1.4,0.22403,0.98965,1.1004
