Antecedent,Antecedent Coverage %,Confidence,Lift
-32 < Added_lines <= 8,0.41439,1.0,1.07428
-1.12 < CountDeclClassVariable <= 0 & -0.008 < AvgLineBlank <= 0.065 & -0.053 < MINOR_COMMIT <= 0.0165,0.42691,0.99891,1.07311
-0.032 < MaxNesting_Mean <= 0.124 & -0.008 < AvgLineBlank <= 0.065,0.26357,0.99472,1.0686
0.25 < CountClassCoupled <= 2.6,0.21949,0.99366,1.06746
-0.032 < MaxNesting_Mean <= 0.124 & -0.053 < MINOR_COMMIT <= 0.0165,0.27285,0.9932,1.06697
-1.09 < CountDeclClassMethod <= 0.1,0.53503,0.99306,1.06682
CountLineComment <= 15.4,0.19443,0.99284,1.06659
CountClassCoupled <= 0.25,0.19072,0.99027,1.06382
CountInput_Mean <= 1.02,0.20696,0.98655,1.05983
-1.12 < CountDeclClassVariable <= 0 & -0.008 < AvgLineBlank <= 0.065,0.43991,0.98629,1.05955
