Antecedent,Antecedent Coverage %,Confidence,Lift
-0.92 < CountDeclClassMethod <= 0.08 & 0.981 < AvgEssential <= 1.078,0.45261,1.0,1.0619
35 < Added_lines <= 81,0.1128,1.0,1.0619
-0.078 < AvgLineBlank <= 0.006 & 0.981 < AvgEssential <= 1.078,0.53175,0.99911,1.06096
-0.595 < CountDeclMethodPrivate <= 0.1,0.51706,0.99908,1.06093
-0.92 < CountDeclClassMethod <= 0.08 & 0.99 < CountDeclClass <= 1.235,0.46493,0.99898,1.06082
-0.92 < CountDeclClassMethod <= 0.08 & -0.004 < CountDeclMethodProtected <= 0.093,0.4564,0.99896,1.0608
-11.5 < Added_lines <= 14,0.44597,0.99894,1.06077
-0.06 < MAJOR_LINE <= 0.46,0.28389,0.99499,1.05658
-0.006 < MaxNesting_Mean <= 0.178,0.27488,0.9931,1.05458
CountLineComment <= 16.8,0.19716,0.99279,1.05424
