test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
7,0,1.0,0.0,1.0,0.0,7.0,2.0,133.0,2.0,2.0,1.0,0.67,2.0,100.0,3.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,217.0,0.6875,0.0,2.0,2.0,0.57,0.43
264,0,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,2.7,1.0,1.0,0.0,17.0,0.222222222222222,0.0,3.0,4.0,0.51,0.49
371,0,3.0,0.0,1.0,0.0,6.0,1.0,244.0,2.0,5.0,2.0,1.69,9.0,84.0,6.0,1.0,6.0,1.0,1.8,0.0,1.0,0.0,30.0,0.2,0.0,5.0,2.0,0.54,0.46
416,0,1.0,1.0,1.0,0.0,6.0,2.0,162.0,2.0,5.0,4.0,0.74,0.0,95.0,4.0,238.0,20.0,2.0,0.7,0.0,1.0,1.0,255.0,0.285714285714286,0.0,4.0,2.0,0.52,0.48
468,0,0.0,0.0,1.0,0.0,3.0,1.0,82.0,1.0,1.0,19.0,1.2,0.0,87.0,5.0,4.0,1.0,1.0,5.0,0.0,2.0,0.0,56.0,0.428571428571429,0.0,1.0,2.0,0.58,0.42
474,0,0.0,0.0,1.0,0.0,7.0,2.0,33.0,1.0,35.0,30.0,1.43,2.0,100.0,1.0,0.0,8.0,2.0,3.0,3.0,7.0,1.0,63.0,0.2,0.0,1.0,1.0,0.52,0.48
563,0,0.0,0.0,1.0,0.0,9.0,2.0,113.0,3.0,1.0,47.0,0.81,1.0,93.0,2.0,0.0,22.0,2.0,3.44444444444444,0.0,1.0,0.0,25.0,0.2,0.0,4.0,6.0,0.53,0.47
578,0,0.0,0.0,1.0,0.0,5.0,1.0,191.0,1.0,0.0,12.0,0.99,12.0,93.0,1.0,0.0,1.0,2.0,2.4,1.0,1.0,0.0,8.0,0.333333333333333,0.0,2.0,5.0,0.57,0.43
582,0,0.0,0.0,1.0,0.0,7.0,3.0,84.0,1.0,3.0,0.0,6.4,1.0,62.0,2.0,3.0,9.0,1.0,2.125,0.0,1.0,0.0,53.0,0.625,0.0,1.0,0.0,0.62,0.38
583,0,1.0,0.0,1.0,0.0,6.0,3.0,71.0,1.0,4.0,40.0,11.5,1.0,71.0,1.0,4.0,6.0,3.0,6.0,4.0,1.0,0.0,62.0,0.3,0.0,6.0,0.0,0.53,0.47
588,0,11.0,0.0,1.0,0.0,6.0,4.0,80.0,1.0,2.0,1.0,0.83,1.0,0.0,3.0,0.0,5.0,1.0,10.0,4.0,3.0,0.0,5.0,0.6,0.0,2.0,1.0,0.54,0.46
742,0,9.0,6.0,1.0,15.0,3.0,2.0,307.0,11.0,0.0,12.0,0.36,0.0,82.0,2.0,7.0,15.0,2.0,3.28169014084507,0.0,0.0,0.0,7.0,1.0,0.0,2.0,6.0,0.56,0.44
790,0,0.0,0.0,1.0,0.0,1.0,1.0,36.0,1.0,14.0,2.0,0.69,2.0,83.0,2.0,0.0,4.0,1.0,1.33333333333333,0.0,1.0,0.0,11.0,0.666666666666667,0.0,1.0,1.0,0.56,0.44
1020,0,0.0,0.0,1.0,0.0,4.0,2.0,27.0,1.0,0.0,28.0,0.38,5.0,0.0,3.0,0.0,15.0,1.0,1.5,1.0,2.0,0.0,7.0,0.2,0.0,3.0,0.0,0.56,0.44
1168,0,1.0,0.0,1.0,0.0,4.0,1.0,88.0,2.0,2.0,1.0,0.43,1.0,86.0,5.0,0.0,9.0,1.0,1.46666666666667,1.0,1.0,0.0,1982.0,0.4,0.0,1.0,2.0,0.53,0.47
1201,0,0.0,0.0,1.0,0.0,2.0,1.0,98.0,2.0,3.0,2.0,0.33,1.0,52.0,2.0,0.0,10.0,2.0,1.37037037037037,0.0,0.0,0.0,174.0,0.357142857142857,0.0,3.0,3.0,0.56,0.44
1234,0,0.0,0.0,1.0,0.0,2.0,1.0,30.0,2.0,1.0,1.0,1.8,1.0,100.0,5.0,0.0,5.0,2.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.69,0.31
1236,0,2.0,1.0,1.0,0.0,3.0,1.0,105.0,8.0,3.0,0.0,0.42,2.0,100.0,2.0,0.0,36.0,2.0,1.61538461538462,0.0,0.0,0.0,7.0,0.2,0.0,3.0,2.0,0.53,0.47
