test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
101,0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,7.0,27.0,0.09,0.0,91.0,2.0,0.0,31.0,1.0,5.70588235294118,1.0,7.91176470588235,1.0,0.0,1.0,0.333333333333333,2.0,0.5635281410081869,0.436471858991813
128,0,0.0,49.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.67,0.0,0.0,2.0,4.0,18.0,2.0,27.3,2.0,0.408163265306122,0.0,0.0,0.392307692307692,1.0,0.0,0.5727382401601203,0.4272617598398797
132,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,0.1,0.0,0.0,1.0,20.0,28.0,2.0,55.7,1.0,1.41538461538462,1.0,0.0,1.1,1.0,3.0,0.5988497095224429,0.4011502904775571
136,0,7.0,0.0,1.0,7.0,0.0,1.0,2.0,13.0,32.0,8.0,215.0,0.24,0.0,98.0,1.0,3.0,80.0,2.0,16.7952755905512,0.0,3.29133858267717,13.0,0.0,1.1,0.25,6.0,0.5460722546478773,0.45392774535212266
147,0,0.0,0.0,1.0,3.0,0.0,9.0,1.0,1.0,0.0,0.0,64.0,0.11,0.0,0.0,1.0,2.0,28.0,2.0,0.046875,0.0,0.40625,0.0,0.0,0.654605263157895,1.0,2.0,0.5345325312568427,0.4654674687431572
148,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,65.0,0.09,0.0,6.0,1.0,2.0,2.0,2.0,0.984615384615385,0.0,1.35384615384615,1.0,0.0,0.354938271604938,1.0,3.0,0.5009964212651008,0.49900357873489926
153,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,92.0,6.4,0.0,88.0,1.0,0.0,25.0,2.0,42.9,1.0,3.59722222222222,1.0,0.0,0.9,0.666666666666667,3.0,0.5054234400156973,0.4945765599843027
181,0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,13.0,29.0,12.0,14.0,0.04,0.0,75.0,3.0,6.0,5.0,2.0,3.73913043478261,0.0,3.41304347826087,0.0,0.0,0.472118959107807,0.333333333333333,1.0,0.5583976755358477,0.4416023244641522
193,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,67.0,0.1,0.0,94.0,1.0,3.0,28.0,2.0,55.7,0.0,2.35820895522388,1.0,0.0,1.1,1.0,3.0,0.5326094271649018,0.4673905728350982
199,0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,9.0,43.0,86.0,0.4,0.0,97.0,1.0,2.0,29.0,2.0,18.5,0.0,2.01052631578947,8.0,0.0,0.578005115089514,0.5,2.0,0.5359407055541677,0.46405929444583227
