Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.305,0.20446,0.99345,1.14061
0.305 < MAJOR_COMMIT <= 0.94,0.10313,0.99134,1.13819
1.35 < CountClassCoupled <= 4.5,0.19866,0.97978,1.12491
0.13 < MAJOR_LINE <= 0.84,0.13929,0.97115,1.11501
CountLineComment <= 19.8,0.1433,0.96885,1.11236
MAJOR_LINE <= 0.13,0.23438,0.96381,1.10658
1.88 < CountOutput_Mean <= 3.44,0.21607,0.96281,1.10543
CountClassBase <= 0.906,0.1317,0.95932,1.10143
PercentLackOfCohesion <= 13.4,0.19732,0.95928,1.10137
0.1 < MaxNesting_Mean <= 0.46,0.19509,0.95652,1.09821
