Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.26,0.2058,0.98915,1.18171
0.65 < CountClassCoupled <= 4.2,0.22634,0.98028,1.1711
0.26 < MAJOR_COMMIT <= 1.01,0.27009,0.9719,1.1611
MAJOR_LINE <= 0.19,0.22277,0.96994,1.15875
1.01 < MAJOR_COMMIT <= 1.7,0.125,0.96429,1.152
RatioCommentToCode > 3.26,0.11384,0.95686,1.14313
0.19 < MAJOR_LINE <= 0.99,0.13839,0.95161,1.13686
4.2 < CountClassCoupled <= 8.55,0.19554,0.94292,1.12648
CountClassBase <= 0.83,0.15848,0.94085,1.124
CountClassCoupled <= 0.65,0.1817,0.93857,1.12128
